image_id	filename	label	path	mean_r	mean_g	mean_b	std_r	std_g	std_b	mean_intensity	std_intensity	entropy	edge_density	nuclei_count	nuclei_density	nuclear_area_fraction	mean_nucleus_area	median_nucleus_area	std_nucleus_area	mean_nucleus_eccentricity	mean_nucleus_solidity	mean_nucleus_perimeter	dist_norm	dist_tum	progression_score	UMAP1	UMAP2
NORM-TCGA-DSAWIMQT	NORM-TCGA-DSAWIMQT.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-DSAWIMQT.tif	184.1030173788265	124.91996173469389	170.01867426658163	43.07011455384277	56.003415474138215	41.57761049123432	159.68055112670066	46.214412715498575	5.168511918244398	0.0999880420918367	66	0.0013153698979591	0.2726203762755102	207.2575757575757	58.0	590.2307538121325	0.9159612138302258	0.7433468743821555	74.12504970244142	3.011227830498459	3.722560546469144	0.44718183315622584	5.744541	1.4004396
NORM-TCGA-DSFGMFFQ	NORM-TCGA-DSFGMFFQ.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-DSFGMFFQ.tif	195.6685068558673	155.19308035714286	190.5193319515306	44.63449726961147	62.76908297381478	45.60243563497433	180.46030638818024	50.67806574833792	5.114196581555142	0.0999880420918367	68	0.0013552295918367	0.2515744579081632	185.6323529411765	83.5	439.44406404441895	0.8041658418529586	0.7440660886972226	89.62476334129681	2.2984218939524013	4.769457227320737	0.32519258670320694	7.7566366	0.47148195
NORM-TCGA-DSNATKMV	NORM-TCGA-DSNATKMV.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-DSNATKMV.tif	197.56556919642856	139.9940409757653	181.74390146683675	39.25025649180941	56.76321628993587	40.54659455485002	173.10117054634347	44.808800186268535	5.128573939536175	0.1000079719387755	69	0.0013751594387755	0.1558514030612245	113.33333333333331	80.0	96.42939395912262	0.7944645036645847	0.7738697447970336	51.01982451167603	1.7007086326252758	4.507026751459868	0.27396603228053273	9.8341465	0.9440598
NORM-TCGA-DSWCSYLK	NORM-TCGA-DSWCSYLK.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-DSWCSYLK.tif	188.1828962053572	130.56700414540816	174.71926817602042	42.95828341019657	57.48290124192929	41.87379862623469	164.4897228422619	46.76194554205422	5.17192581190673	0.1000079719387755	56	0.0011160714285714	0.2623963647959184	235.1071428571429	100.0	306.82415150861186	0.8380370331623638	0.7414438451735681	87.8916163681234	1.0884205258139283	2.9773704122495	0.2677020393803997	8.04441	3.5482144
NORM-TCGA-DVFFLAIH	NORM-TCGA-DVFFLAIH.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-DVFFLAIH.tif	182.17713647959184	118.15666852678572	164.06566884566325	44.93901311524531	58.25246157126534	42.98521429030658	154.79982461734693	47.9467906396618	5.1807545463684255	0.1000079719387755	62	0.001235650510204	0.2869499362244898	232.2258064516129	85.5	401.902709273182	0.8387046409455838	0.7696594668409729	83.07027295945325	1.9216197229984016	2.903727043540188	0.3982345344222494	7.386748	3.5332918
NORM-TCGA-DWDENCGH	NORM-TCGA-DWDENCGH.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-DWDENCGH.tif	193.17615991709184	139.21799266581633	179.8837292729592	38.13615174455684	56.22982411622437	41.07212142189729	170.75929395195578	44.519041059518166	5.095979912329652	0.1000079719387755	66	0.0013153698979591	0.1561503507653061	118.71212121212122	80.5	124.37343148412695	0.8201148986711687	0.7819851240001763	54.28871558829072	1.4176908550089393	4.158065359783474	0.25425983497051446	9.80114	1.202755
NORM-TCGA-DWIIDRCQ	NORM-TCGA-DWIIDRCQ.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-DWIIDRCQ.tif	186.4968909438776	141.74194834183675	188.21619897959184	46.40187494729697	60.32978345383495	41.73898549826879	172.1516794217687	49.08325191225771	5.077828229245844	0.0999681122448979	39	0.0007772640306122	0.2811902104591837	361.7692307692308	136.0	588.9596417124649	0.866150517002111	0.7251874515192066	114.08026873643998	3.500011907714278	4.304292302573005	0.44847199870818977	6.806245	1.1456301
NORM-TCGA-DYENYMDV	NORM-TCGA-DYENYMDV.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-DYENYMDV.tif	188.82481664540816	143.6788105867347	189.41222895408163	46.97971003381302	62.35210973940813	42.00716214222878	173.97195206207482	50.015913017132135	5.009335065219304	0.1000079719387755	35	0.0006975446428571	0.3413384885204081	489.3428571428572	159.0	1078.488226119113	0.8382815655055438	0.7214071604945342	152.31354969189442	2.8298242580199227	3.4603204663982354	0.4498822176594169	8.338397	5.2120886
NORM-TCGA-DYKLVIYP	NORM-TCGA-DYKLVIYP.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-DYKLVIYP.tif	212.43923389668367	180.5799585459184	207.3744419642857	38.22765712433057	57.6013347732854	40.29131280169783	200.13121146896256	44.98289168179005	4.847193913310616	0.1000079719387755	59	0.0011758609693877	0.1348254145408163	114.66101694915254	76.0	130.10473097737312	0.830174650453663	0.7557195701934049	55.02146339358866	4.526707473635093	6.742731895566336	0.4016799172819777	11.165259	2.4159367
NORM-TCGA-EALMCESC	NORM-TCGA-EALMCESC.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-EALMCESC.tif	178.8205117984694	118.22891422193878	165.1393893494898	46.236868466683696	59.7391706393251	44.35922019100016	154.06293845663268	49.52109477474392	5.1862964342911	0.1000079719387755	46	0.0009167729591836	0.34375	374.9565217391304	69.5	1286.299308541025	0.8554876347964561	0.7882803735598294	105.4640158734192	2.804725385156138	2.9799617888132377	0.484853424360988	7.2244987	3.9943786
NORM-TCGA-EAYPQARY	NORM-TCGA-EAYPQARY.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-EAYPQARY.tif	189.2235730229592	133.56730309311226	177.83237005739795	41.77539220176224	51.43288608773637	37.79038901314517	166.87441539115648	43.19781462484973	5.131065234746201	0.1000079719387755	86	0.0017139668367346	0.2693718112244898	157.1627906976744	74.5	193.0392092034321	0.7650203499447966	0.7849745121334591	63.98111929616114	2.27044588035455	4.269512874631688	0.3471651680713586	8.945736	-0.71420896
NORM-TCGA-ECCLYGMY	NORM-TCGA-ECCLYGMY.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-ECCLYGMY.tif	182.24154974489795	127.58021763392856	172.53425940688774	38.977470316901325	52.08145217938292	38.50777110750556	160.7853422619048	42.73691977015186	5.108373480024481	0.1000079719387755	62	0.001235650510204	0.276985012755102	224.16129032258064	55.0	707.6602792015569	0.861404114190722	0.7564961981035819	77.63390409026475	1.7479398256887244	2.634108597987479	0.39888646968039126	6.7074556	3.666255
NORM-TCGA-ECELPVDY	NORM-TCGA-ECELPVDY.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-ECELPVDY.tif	191.72211814413265	135.0041055484694	177.71247209821428	43.57535762740884	59.03384251618815	42.76904375846031	168.14623193027208	47.786723193353296	5.167528863943667	0.1000079719387755	38	0.0007573341836734	0.227000956632653	299.7368421052632	91.5	579.0651578740616	0.8286054811505292	0.7420581308290292	101.74860915297302	1.772673407000572	3.38248366515627	0.3438640922455756	8.283864	4.373293
NORM-TCGA-ECGDVVVG	NORM-TCGA-ECGDVVVG.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-ECGDVVVG.tif	184.3067402742347	120.7514947385204	167.70075334821428	40.1574527733293	52.46447192616051	38.74337187479149	157.58632945365648	43.031469157224606	5.114086068514169	0.1000079719387755	77	0.0015345982142857	0.2613998724489796	170.33766233766235	94.0	253.0457384039602	0.852304455832107	0.7254678972492844	75.62670673276253	2.0152191114526343	2.833687837151513	0.415602760129838	6.3711333	3.1679358
NORM-TCGA-EDAVRLAI	NORM-TCGA-EDAVRLAI.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-EDAVRLAI.tif	208.1223294005102	165.8391262755102	197.1642617984694	41.88132356451047	62.57203365301347	44.7370070054302	190.37523915816325	49.101896025938125	5.016961922142493	0.0999880420918367	75	0.0014947385204081	0.1291055484693877	86.37333333333333	71.0	62.27311315666034	0.7816127190531766	0.7935410445037817	43.13214668216537	3.691567048114282	6.451716423936027	0.36394201722611313	10.566353	1.3209488
NORM-TCGA-EDGIMLPM	NORM-TCGA-EDGIMLPM.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-EDGIMLPM.tif	176.69304049744898	117.76594387755102	164.58755181760205	42.88298658325954	52.277735985648	40.20333199966967	153.01551206420066	44.60825177460119	5.15157671088639	0.1000079719387755	65	0.0012954400510204	0.2924505739795918	225.75384615384613	84.0	490.3631944642737	0.8386224430961853	0.7388034934394947	84.71037235880854	2.107191520134618	2.3024161018710134	0.47786372411434636	6.7314973	3.4374187
NORM-TCGA-EDHMLMKI	NORM-TCGA-EDHMLMKI.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-EDHMLMKI.tif	196.8865393813776	139.86104910714286	180.4048150510204	37.01094446428349	53.595837302866094	38.62583779180531	172.38413451318024	42.17264397793619	5.100797834997003	0.1000079719387755	65	0.0012954400510204	0.1725725446428571	133.2153846153846	63.0	181.0162332123573	0.8743007253053123	0.7351183270840073	64.21206456783189	2.2409084280373985	4.138483937156914	0.3512730209641435	9.218998	2.1278589
NORM-TCGA-EDRWFEWS	NORM-TCGA-EDRWFEWS.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-EDRWFEWS.tif	186.10981345663265	128.45027503188774	172.56937579719389	45.726856994233366	60.13507792944653	43.37049194515887	162.3764880952381	49.069840337094114	5.170659637671488	0.1000079719387755	52	0.0010363520408163	0.2972536670918367	286.8269230769231	111.0	545.2314512470773	0.8719787196898043	0.7325969440228509	104.3641656397946	2.126042894802349	3.051838640649056	0.4106009147266058	7.4887214	4.539243
NORM-TCGA-EENIDHKE	NORM-TCGA-EENIDHKE.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-EENIDHKE.tif	183.3261120854592	127.8759167729592	170.22458944515307	40.73397002911037	53.59399998041979	40.96165554027643	160.47553943452382	44.49888172021166	5.112437080005163	0.0999880420918367	84	0.0016741071428571	0.1763592155612245	105.3452380952381	77.5	83.3937153689566	0.8010487681666114	0.8139574696554076	48.04504996320323	2.33143560450828	4.310408626985914	0.35102232501224806	7.4142776	0.06935112
NORM-TCGA-EFLGSPTD	NORM-TCGA-EFLGSPTD.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-EFLGSPTD.tif	183.9606784119898	114.6483777104592	163.34006297831633	40.6338161103408	46.063742465163166	35.581387920127064	153.9830397002551	39.8540541259317	5.046881906311503	0.1000079719387755	106	0.0021125637755102	0.1927614795918367	91.24528301886792	72.5	71.04022396604839	0.7916550573373371	0.7855458073268679	45.4228473854345	3.5217820881605144	4.597434607628446	0.4337588489277654	8.586834	-0.87767494
NORM-TCGA-EHHHHANK	NORM-TCGA-EHHHHANK.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-EHHHHANK.tif	181.1402662627551	122.85277822066328	170.2653659119898	44.07907327038005	50.9475140151656	38.08382522017538	158.0861367984694	43.82174322529845	5.1319596438081145	0.1000079719387755	64	0.0012755102040816	0.3446069834183674	270.171875	100.5	497.1750369175672	0.7910385379798694	0.7768484944457201	90.436368094095	1.9759631059717762	2.7272475782580314	0.4201306806427613	7.3725667	2.8174474
NORM-TCGA-EHQDWERI	NORM-TCGA-EHQDWERI.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-EHQDWERI.tif	179.45007573341837	120.9911112882653	167.71023995535714	39.73994780375482	50.88736421556073	37.82820242847715	156.0504756590136	42.30619083736226	5.106256397912828	0.1000079719387755	65	0.0012954400510204	0.2822066326530612	217.84615384615384	59.0	756.9003842752204	0.8725340839247242	0.7230105215338972	85.31819731221395	2.430347726283529	2.4047739213686494	0.5026445875386918	6.5979013	3.6349573
NORM-TCGA-EISRLKLW	NORM-TCGA-EISRLKLW.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-EISRLKLW.tif	180.7835618622449	118.03531568877553	166.76873405612244	40.48143084009762	50.80394438347748	37.31803384840433	155.19587053571428	42.27858518853128	5.098740271264431	0.1000079719387755	67	0.0013352997448979	0.3225845025510204	241.5820895522388	97.0	354.709473267186	0.8240778061448265	0.7456840271258576	88.45959052348185	2.02902871002159	2.18040267645684	0.4820196657770103	6.2991314	3.1426568
NORM-TCGA-EKAAQTLQ	NORM-TCGA-EKAAQTLQ.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-EKAAQTLQ.tif	192.8356784119898	142.61868223852042	182.2813297193877	47.19103331997823	63.57503928087284	46.35369665423092	172.57856345663265	51.74501802003302	5.178241879771745	0.1000079719387755	50	0.0009964923469387	0.2218391262755102	222.62	71.5	563.0285566469963	0.8345069682388433	0.7920935815460847	73.14764353311037	2.0302112394626417	4.470409782863584	0.3123103519632863	9.296205	3.5453362
NORM-TCGA-EKFRCYKW	NORM-TCGA-EKFRCYKW.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-EKFRCYKW.tif	187.1248007015306	130.9012675382653	175.79924665178572	41.90905334117277	52.12884146871468	38.0623661684597	164.60843829719386	43.54071937859547	5.136279368056256	0.1000079719387755	84	0.0016741071428571	0.2776825573979591	165.86904761904762	89.0	222.94120406627744	0.799406875040656	0.7872490228035848	67.25872195892514	1.6863633990074147	3.7653654887738663	0.30932635017617743	8.80573	-0.6576924
NORM-TCGA-EKLATPRS	NORM-TCGA-EKLATPRS.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-EKLATPRS.tif	177.46107700892858	115.5956433354592	163.6414022640306	44.23020849756432	55.73355554171804	41.61021188073212	152.23270753613946	46.4619879949405	5.154277136165762	0.1000079719387755	58	0.0011559311224489	0.3315130739795918	286.7931034482759	141.0	408.1876156960302	0.8366190683083978	0.7460959102051635	102.45317143279192	2.2929232824647983	2.2315692483735137	0.5067802116671764	6.9575315	3.5751657
NORM-TCGA-EKWHMFAV	NORM-TCGA-EKWHMFAV.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-EKWHMFAV.tif	193.52311862244892	132.8711535395408	176.86625079719389	40.90539352403087	55.93070910060514	40.01112762976814	167.75350765306123	44.80730041899842	5.14015910666305	0.1000079719387755	96	0.0019132653061224	0.1833147321428571	95.8125	77.5	89.61332589008921	0.792941708121237	0.8176359427869695	44.44889479994479	2.488838658931083	5.009510753285596	0.3319182025415013	9.561949	-0.44499952
NORM-TCGA-EMCMIMHF	NORM-TCGA-EMCMIMHF.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-EMCMIMHF.tif	189.5452806122449	139.49709024234693	181.06000876913265	36.39192756134855	51.59176225465615	37.67938819189119	170.0341265412415	41.357406803549054	5.07483061053045	0.1000079719387755	46	0.0009167729591836	0.1636439732142857	178.5	71.5	308.99372091551857	0.8928851640015055	0.7503063830466374	76.45359491279793	2.805679373975195	4.028369990553783	0.41054420656333235	8.935154	2.1962824
NORM-TCGA-EMPMQRWF	NORM-TCGA-EMPMQRWF.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-EMPMQRWF.tif	182.73331871811223	130.2557995854592	173.34032206632654	43.834540344022045	56.83551973596738	42.29821278276023	162.10981345663268	47.234398771372206	5.157334959196128	0.1000079719387755	58	0.0011559311224489	0.2905572385204081	251.36206896551724	74.5	898.1179113563918	0.8262669247322378	0.7669523052013913	74.69167657572092	1.15155328215612	2.823199628146692	0.2897169479821553	7.8756332	3.4547348
NORM-TCGA-EMRGPKWW	NORM-TCGA-EMRGPKWW.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-EMRGPKWW.tif	156.93301578443877	91.28894292091836	142.80713887117346	42.6804107741278	48.66668518935806	39.71136964049488	130.34303252551018	43.17899897990878	5.0745929669872805	0.1000079719387755	49	0.0009765625	0.416194993622449	426.18367346938777	60.0	1788.4165231124452	0.8592627622021818	0.7575803982753104	121.36309222556648	5.325250399132299	3.2264895419732853	0.6227095814192686	4.760758	4.47044
NORM-TCGA-EMSMAYCE	NORM-TCGA-EMSMAYCE.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-EMSMAYCE.tif	180.8689612563776	134.4697863520408	183.6970663265306	45.0027106920473	55.78500980513902	40.1140328406787	166.34527131164964	46.57135479050791	5.173868422149866	0.1000079719387755	52	0.0010363520408163	0.3058633609693877	295.13461538461536	79.0	489.2079952820978	0.7816919553025262	0.7504570686258341	99.27373315088708	1.7140625515526065	3.2093112000524013	0.34814796479625915	8.182526	3.5818174
NORM-TCGA-ENFNPLDK	NORM-TCGA-ENFNPLDK.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-ENFNPLDK.tif	197.7133689413265	157.00619818239795	191.9284319196429	43.904024989039954	61.135216118696505	44.56911230509545	182.21599968112244	49.48702374420801	5.132007019037151	0.1000079719387755	78	0.0015545280612244	0.2085060586734693	134.12820512820514	75.5	218.1244269097965	0.8575220770613308	0.7187368278764955	68.99430566117725	2.563047827223653	5.081376658787034	0.33528329463048995	10.05557	2.3376038
NORM-TCGA-ENKGHMPW	NORM-TCGA-ENKGHMPW.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-ENKGHMPW.tif	192.2057955994898	149.009765625	188.03784677933675	46.19142710882402	58.64170354302889	41.85879006068508	176.4178026679422	48.58876117103643	5.143913075686436	0.1000079719387755	69	0.0013751594387755	0.3056441326530612	222.2608695652174	82.0	399.6676391730289	0.7751642166320529	0.7934487174075674	78.74664340715347	2.126964688888152	4.609215086531964	0.3157523640698113	9.593215	0.55790466
NORM-TCGA-EPCRPYCE	NORM-TCGA-EPCRPYCE.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-EPCRPYCE.tif	192.6907087053572	141.3922791772959	182.6395487882653	42.44175581766298	55.58084081992522	40.05547733253499	172.24084555697277	45.49750301015944	5.155194218377714	0.1000079719387755	91	0.0018136160714285	0.2169762436224489	119.63736263736264	93.0	87.78877202776685	0.7794873065852667	0.824806180230195	52.23408850105949	2.502130768449511	5.1509147076352235	0.32694575986363933	9.749845	-0.36264855
NORM-TCGA-EPIQVVLF	NORM-TCGA-EPIQVVLF.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-EPIQVVLF.tif	200.0360730229592	161.39249840561226	194.44138632015307	45.31064183114469	65.42951906754134	46.482544095988494	185.2899859162415	52.02928689178122	4.860234359336058	0.1000079719387755	52	0.0010363520408163	0.2353117028061224	227.05769230769232	117.0	332.814652359904	0.8235834262381807	0.7269965047134535	103.4569228800035	3.152722802975188	4.998752319993367	0.3867671501679132	9.297208	5.163987
NORM-TCGA-EPRTYEDG	NORM-TCGA-EPRTYEDG.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-EPRTYEDG.tif	175.01411033163265	114.78629225127553	163.6826171875	46.23918620345988	52.5772295125342	40.106015509452725	151.16100659013603	45.74663006265161	5.172931971946117	0.0999880420918367	56	0.0011160714285714	0.340023118622449	304.6607142857143	72.0	709.8548462484052	0.8511477348318345	0.7902557121920106	91.66371619050258	2.836092204440533	2.8343750572418234	0.5001514114374941	5.3771377	1.5326291
NORM-TCGA-EQHLRWPK	NORM-TCGA-EQHLRWPK.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-EQHLRWPK.tif	175.99844547193877	115.44118702168367	162.99818638392858	40.759391103703535	53.33982720288454	39.702123198575	151.47927295918365	44.06303743970379	5.086010711133355	0.0999880420918367	57	0.0011360012755102	0.3230827487244898	284.4035087719298	49.0	1358.305082383849	0.8866236486504312	0.7178758620964795	100.73138459558449	3.241161511653943	2.2971553342701165	0.5852250064095349	5.6265917	1.3954246
NORM-TCGA-EQILHDIW	NORM-TCGA-EQILHDIW.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-EQILHDIW.tif	206.2799744897959	162.60662468112244	195.7110172193877	47.04684887731657	65.02888504676075	46.10379922227689	188.1992054634354	52.08779776518561	5.066250737122824	0.1000079719387755	60	0.0011957908163265	0.1933793048469387	161.71666666666667	76.0	220.29987832245592	0.7851920113084856	0.8077456608012421	62.72518454916506	3.3576831944740926	6.084372332819772	0.35560934637252867	10.468425	1.3942665
NORM-TCGA-EQRNLKDF	NORM-TCGA-EQRNLKDF.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-EQRNLKDF.tif	179.19718590561226	110.41856664540816	160.23054846938774	36.87117841735526	45.62308522315954	34.373526468680204	149.94876700680268	38.134591102926976	5.002593411562485	0.1000079719387755	74	0.0014748086734693	0.2698102678571428	182.945945945946	86.5	348.86940528373094	0.8560651770996486	0.7455268097867079	74.9987456218621	3.229217211951707	2.795090261913468	0.5360312742934836	5.7685804	3.0824928
NORM-TCGA-EQTDFKTE	NORM-TCGA-EQTDFKTE.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-EQTDFKTE.tif	187.9073262117347	129.71426578443877	172.42775430484693	45.7427700274399	59.66246811032423	43.95288374049478	163.34978210034012	49.09211999238279	5.213614517525317	0.0999481823979591	84	0.0016741071428571	0.2580117984693877	154.11904761904762	99.5	153.33354591822	0.7824397993543726	0.7971564821162018	64.73938316838776	4.666342287418935	6.018495162520287	0.4367256225732735	7.5749664	-0.36095673
NORM-TCGA-ETEYNTQS	NORM-TCGA-ETEYNTQS.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-ETEYNTQS.tif	178.61874202806123	114.85853794642856	163.15567203443877	41.517487165929474	49.42627469986776	37.374152950773976	152.21098400297618	42.08246206973502	5.097820364913494	0.1000079719387755	63	0.0012555803571428	0.3191964285714285	254.22222222222223	78.0	609.6454198293229	0.8866094351830864	0.754382385182379	86.82506809286012	2.8965651169652316	2.55103067888389	0.5317143976012892	6.409029	3.6507068
NORM-TCGA-ETIGILEA	NORM-TCGA-ETIGILEA.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-ETIGILEA.tif	186.50141501913265	131.85451211734693	174.30143893494898	48.47058734534081	64.5973550420531	46.31181312493889	164.21912202380952	52.40753268710431	5.135526358167397	0.1000079719387755	62	0.001235650510204	0.3047472895408163	246.6290322580645	89.0	551.213419058967	0.8119301626839883	0.7953958756499523	86.8760531117058	2.0719603961624267	3.904797930424436	0.3466695962835857	8.22159	3.6134572
NORM-TCGA-ETLNIKFP	NORM-TCGA-ETLNIKFP.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-ETLNIKFP.tif	205.2813297193877	160.57955994897958	193.9955157844388	45.72645728329307	66.43759245292954	46.83822451769086	186.61880181760205	52.44847760530022	5.0343475893706655	0.1000079719387755	32	0.0006377551020408	0.2028260522959183	318.03125	84.5	793.9322028822345	0.8310433846205492	0.7498235466859171	109.95956207569591	3.4766269951488105	5.397723910179665	0.3917612715834034	9.948013	3.8216558
NORM-TCGA-ETRRCQDI	NORM-TCGA-ETRRCQDI.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-ETRRCQDI.tif	194.04621731505105	147.01317362882654	187.7310865752551	39.621249697300826	53.06259583073622	37.86188653503924	176.26349250637756	43.13905241288448	5.108168739143688	0.1000079719387755	50	0.0009964923469387	0.2177933673469387	218.56	84.5	388.9588749469537	0.8267098245023639	0.7200175070947563	84.14396820942889	1.896012777470445	3.7920365522829598	0.3333326888627113	9.453393	2.1884913
NORM-TCGA-ETWAIPMI	NORM-TCGA-ETWAIPMI.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-ETWAIPMI.tif	194.7420081313776	145.57208625637756	185.26229671556123	41.91098992526754	56.15350447418537	40.46992254450533	175.19213036777208	45.66596565420581	5.144625757224199	0.1000079719387755	90	0.0017936862244897	0.2290138711734693	127.67777777777778	79.5	123.96413708791192	0.7721500793766061	0.7974284867374375	55.75696084564224	2.429148550004308	5.101027108567874	0.32258856368629596	9.868523	-0.25899065
NORM-TCGA-EVPNYAAE	NORM-TCGA-EVPNYAAE.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-EVPNYAAE.tif	195.3033522002551	146.38566246811226	185.5361328125	43.519206225644815	59.31192004417629	42.482496698447896	175.74171582695578	47.90756821497805	5.161109835674274	0.1000079719387755	81	0.0016143176020408	0.214664381377551	132.97530864197532	71.0	195.78578463313136	0.7831998055922232	0.8179050157372968	57.37789710420974	2.2576466987180153	5.1525630842462435	0.3046670424781015	10.010582	0.15092014
NORM-TCGA-EVQCFGWS	NORM-TCGA-EVQCFGWS.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-EVQCFGWS.tif	186.0423907844388	127.43152104591836	170.90690768494898	44.12142870576582	58.779241716294216	43.11840754980207	161.4602731717687	47.98567460658931	5.1892625251681	0.0999681122448979	100	0.0019929846938775	0.2574139030612244	129.16	84.5	171.07599013304	0.801561674083395	0.7744311003742311	58.955905089259815	3.5203352987095964	5.08859198164689	0.4089168352881967	7.57473	-0.29061782
NORM-TCGA-EWNDLWGL	NORM-TCGA-EWNDLWGL.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-EWNDLWGL.tif	200.73280054209184	157.24711017219389	192.40623007015307	42.01037520681403	62.39592979023595	44.18376370046492	183.4620469281463	48.97221234384183	5.08696040471268	0.1000079719387755	75	0.0014947385204081	0.1945750956632653	130.17333333333335	86.0	152.47254383075736	0.776556796619005	0.7961763370007334	57.65615533067721	2.72135693297482	5.586396962346957	0.3275683135615341	10.412664	0.7588156
NORM-TCGA-EWRNTYSP	NORM-TCGA-EWRNTYSP.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-EWRNTYSP.tif	198.96390704719389	154.25422512755102	190.54787149234693	42.25660289935055	61.6977473474339	43.753986929459145	181.2553345556973	48.655368127051176	5.107048321287988	0.1000079719387755	74	0.0014748086734693	0.2004942602040816	135.94594594594594	68.0	183.5964943941875	0.7702514949562528	0.7940565939800974	61.00318968133014	2.5627301535603455	5.393081210539519	0.322120527533435	10.340513	0.6759892
