image_id	filename	label	path	mean_r	mean_g	mean_b	std_r	std_g	std_b	mean_intensity	std_intensity	entropy	edge_density	nuclei_count	nuclei_density	nuclear_area_fraction	mean_nucleus_area	median_nucleus_area	std_nucleus_area	mean_nucleus_eccentricity	mean_nucleus_solidity	mean_nucleus_perimeter	PC1	PC2	UMAP1	UMAP2
NORM-TCGA-GSCKCHVA	NORM-TCGA-GSCKCHVA.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-GSCKCHVA.tif	191.33551897321428	138.69694674744898	180.42139668367344	42.53525711052731	55.92899365480192	40.8319908231265	170.1512874681123	45.80985491704579	5.159596496037722	0.1000079719387755	97	0.0019331951530612	0.2400749362244898	124.18556701030928	75.0	163.53014980358083	0.7720405135349919	0.8077353613432317	55.077320671447	2.2805800291751823	-0.16972593081998227	12.714098	11.980971
NORM-TCGA-GSVDCNKG	NORM-TCGA-GSVDCNKG.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-GSVDCNKG.tif	200.1678491709184	153.3347616390306	188.77361686862244	47.88798237879139	68.40785981139442	48.765036337659865	180.7587425595238	54.45280546544363	5.053164051717814	0.1000079719387755	29	0.0005779655612244	0.2275390625	393.6896551724138	86.0	1150.5211743603877	0.7776556064473635	0.7938105131033919	107.2907883607966	2.247561933387744	2.175204604342689	9.426529	10.189457
NORM-TCGA-GVCSNSFE	NORM-TCGA-GVCSNSFE.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-GVCSNSFE.tif	181.99314413265307	123.1610730229592	168.8151307397959	41.39810052685724	50.63924674501185	39.03258833160164	157.9897826318027	43.18756806348701	5.12731151930363	0.1000079719387755	49	0.0009765625	0.2393773915816326	245.12244897959184	72.0	807.987134486709	0.8745876478590077	0.7441151462165152	85.22470693212276	-0.2073671501270308	-0.31956780566115495	12.964198	8.647431
NORM-TCGA-GVWCIWTI	NORM-TCGA-GVWCIWTI.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-GVWCIWTI.tif	193.5091477997449	141.7399752869898	183.4028220663265	40.46414677181296	52.48913776599647	37.68125999643052	172.88398171768702	43.093132295768505	5.114786493644744	0.0999681122448979	91	0.0018136160714285	0.2472895408163265	136.35164835164835	80.0	187.5822675858983	0.7790841711489835	0.812093504689583	57.991572283797815	1.9633462254294947	-0.6776376914881441	6.945773	8.267143
NORM-TCGA-GWYVAFYG	NORM-TCGA-GWYVAFYG.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-GWYVAFYG.tif	191.26564492984693	136.47156010841837	179.55022321428572	41.36195869934101	53.60930755633779	39.59667199784304	169.09580941751702	44.32045555085394	5.144422690493938	0.1000079719387755	70	0.0013950892857142	0.2191485969387755	157.0857142857143	80.0	211.1130193492943	0.7897608683206716	0.7503222083120331	68.93670115573103	1.4366878151494904	-0.42196241054114153	11.94046	11.298652
NORM-TCGA-GYAQMFHW	NORM-TCGA-GYAQMFHW.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-GYAQMFHW.tif	176.11146763392858	119.18927375637756	165.68801817602042	40.99746094674775	52.125162395430415	39.5793420754719	153.66291985544217	43.70513298205024	5.139672396434172	0.1000079719387755	69	0.0013751594387755	0.3017976721938775	219.46376811594203	85.0	409.7838801092541	0.8488341601274719	0.7369285459289509	88.03317382225822	-0.23296983430936682	-0.3055928080922187	13.447814	8.602293
NORM-TCGA-HAPMKDFT	NORM-TCGA-HAPMKDFT.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-HAPMKDFT.tif	197.2075095663265	148.32912149234693	185.4725366709184	42.78232574059972	62.18957809952032	45.36254848525135	177.00305590986397	49.54283211113646	5.146498069643728	0.1000079719387755	32	0.0006377551020408	0.1974250637755102	309.5625	60.5	618.4252146329013	0.8711600937950789	0.6857255228119561	124.26727198469516	1.1622728601511496	0.7096548428944897	10.112676	10.756333
NORM-TCGA-HAPSHCCS	NORM-TCGA-HAPSHCCS.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-HAPSHCCS.tif	178.58053651147958	119.53882334183672	166.84757653061226	37.15440522530039	46.95032221551824	36.29144640458686	154.98897879464286	39.556353423526815	5.066558939991296	0.1000079719387755	52	0.0010363520408163	0.2326012436224489	224.44230769230768	72.5	503.0906560552076	0.867811901206796	0.7005911980844896	94.34948379426976	-0.8151456161211482	-1.1973159583632986	13.15166	8.444917
NORM-TCGA-HCEVIQYE	NORM-TCGA-HCEVIQYE.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-HCEVIQYE.tif	183.3280253507653	120.48907844387756	164.93594547193877	47.38392016582466	63.01050690075847	46.74150978115734	156.25101642219389	51.69550270218111	5.205228932584071	0.0999880420918367	40	0.000797193877551	0.3660514987244898	459.175	97.0	1040.3375146436852	0.8518975625983453	0.7203192192271545	142.81059966711527	-0.3783983858440915	1.8585963576922004	7.6967545	7.3217597
NORM-TCGA-HCLLEINQ	NORM-TCGA-HCLLEINQ.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-HCLLEINQ.tif	185.25813137755105	127.68817761479592	173.81281887755102	43.25964697048279	52.0448694076542	38.42246885327607	162.2530426232993	43.949592267839165	5.152995796188782	0.0999880420918367	66	0.0013153698979591	0.2685746173469387	204.1818181818182	86.5	333.2859318913629	0.8191555136183583	0.775194497468268	69.35638414676393	0.689733499451316	-0.2460345950013872	6.692978	8.328151
NORM-TCGA-HCQPDESP	NORM-TCGA-HCQPDESP.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-HCQPDESP.tif	193.0830875318877	146.3928372130102	186.43666294642856	35.70604218703468	49.09109879663068	35.64261299156705	175.30419589710883	39.713488648888834	5.025971259423767	0.0999880420918367	39	0.0007772640306122	0.1623883928571428	208.92307692307693	81.0	437.9941098196258	0.8790765109710689	0.7094962645509182	87.8828939093103	0.5196315955806327	-1.3996189951746074	7.5694103	9.21585
NORM-TCGA-HDEIFWVV	NORM-TCGA-HDEIFWVV.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-HDEIFWVV.tif	190.30943080357144	136.85435267857142	179.91912468112244	42.7600825623743	53.522215790221225	38.81043925892957	169.02763605442175	44.53736163907824	5.150302245402981	0.1000079719387755	102	0.0020328443877551	0.2399553571428571	118.03921568627452	71.0	142.09172138326483	0.7456674264640358	0.8282218663785388	50.30330013009135	2.3332555656006044	-0.3530550154452218	12.864956	11.911717
NORM-TCGA-HDNQGWLP	NORM-TCGA-HDNQGWLP.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-HDNQGWLP.tif	180.2954599808673	119.54825015943878	167.00404575892858	43.15875426042434	55.50666069136017	41.30722737266802	155.61591863307825	46.01972997604779	5.167054748606331	0.1000079719387755	55	0.0010961415816326	0.3241390306122449	295.7090909090909	102.0	615.6651000112812	0.8229546082559059	0.7568960592232686	106.18194208235288	-0.06913556485219764	0.49170591688497683	13.053554	8.743738
NORM-TCGA-HDRYRGVA	NORM-TCGA-HDRYRGVA.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-HDRYRGVA.tif	176.24683115433675	116.73477359693878	163.73557079081633	42.99563560462608	51.78865800727912	40.412067938150834	152.2390585140306	44.61231200664265	5.139875342804239	0.1000079719387755	43	0.0008569834183673	0.306281887755102	357.3953488372093	66.0	793.9185166886821	0.8781212281291293	0.7307337528848505	110.99810054200204	-0.8895276487983512	0.22925831818681716	12.697514	8.127149
NORM-TCGA-HDYNNWNW	NORM-TCGA-HDYNNWNW.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-HDYNNWNW.tif	200.65513392857144	151.93536750637756	187.9390943877551	47.26143190363103	67.75151309191614	48.65346232668076	180.17653194090136	53.917990543636414	5.1196110453760335	0.0999880420918367	22	0.000438456632653	0.2094029017857142	477.59090909090907	169.0	990.9458135397216	0.8018272215318667	0.7659593770348093	155.2571936003417	1.757543345404798	2.217499890670912	8.594796	9.749952
NORM-TCGA-HEEMGFNV	NORM-TCGA-HEEMGFNV.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-HEEMGFNV.tif	177.11098931760205	117.89799904336736	165.05719866071428	39.59320835760439	49.9112253917224	38.28863965532138	153.35539567389455	42.07213990549082	5.11547715722934	0.0999880420918367	50	0.0009964923469387	0.2643096301020408	265.24	75.5	956.5748807072032	0.8514365072247507	0.7528945476178444	93.94189893630453	-0.7038280795925347	-0.3835175800128147	6.575366	7.351052
NORM-TCGA-HELECIAL	NORM-TCGA-HELECIAL.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-HELECIAL.tif	206.79412468112244	154.24972098214286	190.0951849489796	39.72374793635075	59.39142881533493	41.65781885678329	183.71301020408163	46.0558790560957	5.07066613175253	0.1000079719387755	73	0.0014548788265306	0.1376155931122449	94.5890410958904	77.0	64.39791445964485	0.8315161527229943	0.7424091081190408	48.59446962378962	2.7210915972444543	-0.6255743250390127	10.347534	11.940827
NORM-TCGA-HHSLLGMC	NORM-TCGA-HHSLLGMC.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-HHSLLGMC.tif	204.99463887117344	161.1162707270408	194.45786830357144	47.57595287756781	66.96493506777102	47.83897429093167	186.85625930059527	53.59603020276624	5.033642089498533	0.0999481823979591	18	0.0003587372448979	0.1736088966836734	483.94444444444446	78.5	1114.9918520988904	0.8126213233779862	0.7824307541494832	125.34169465488574	2.1178259607745424	1.9387393773843686	7.7957525	8.49992
NORM-TCGA-HHVWDHHE	NORM-TCGA-HHVWDHHE.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-HHVWDHHE.tif	197.8149314413265	151.2129504145408	188.56955516581635	41.92000262600546	61.12315152966298	43.592776270229166	179.19914567389452	48.29958223408758	5.125523586314764	0.1000079719387755	79	0.0015744579081632	0.2048190369897959	130.08860759493672	88.0	116.09023006171849	0.7845941398539618	0.7870434712724098	58.76167229470256	2.785281238766232	0.1495589044341818	11.327808	12.328364
NORM-TCGA-HIKNLHRW	NORM-TCGA-HIKNLHRW.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-HIKNLHRW.tif	192.75880899234693	133.27234135841837	176.0358737244898	40.57671018954088	55.37322625216563	40.74135648129042	167.35567469175174	44.857222228027446	5.1550265576849	0.1000079719387755	86	0.0017139668367346	0.19140625	111.67441860465117	88.0	89.04420666691938	0.7798323558712527	0.8021630202767742	49.48099975271328	1.9698345310240053	-0.4671952608490988	12.541792	11.987472
NORM-TCGA-HIPMNSVM	NORM-TCGA-HIPMNSVM.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-HIPMNSVM.tif	199.748046875	160.6790098852041	194.9219746492347	40.3792194300288	56.44580682569208	41.60609372018787	185.11634380314624	45.80884517073237	5.070589659741058	0.1000079719387755	38	0.0007573341836734	0.1845105229591837	243.6315789473684	60.0	660.512417551413	0.9394390603466368	0.5743878671889077	120.09688420538498	0.8541479428114729	-0.44681941305413825	9.755901	11.093097
NORM-TCGA-HKFCCGQR	NORM-TCGA-HKFCCGQR.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-HKFCCGQR.tif	182.37185108418367	121.34247448979592	167.96177455357142	43.01143913812843	51.912815259826544	38.87939449013882	157.2253667091837	43.91017306462379	5.1500654997793855	0.1000079719387755	66	0.0013153698979591	0.2637715242346938	200.53030303030303	91.5	438.0612666330482	0.8008009754056057	0.7763001522650748	71.6582452912143	0.44909860211586844	-0.16447421553049346	13.183015	9.401178
NORM-TCGA-HKWNFGEH	NORM-TCGA-HKWNFGEH.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-HKWNFGEH.tif	200.08984375	154.15750558035714	190.5976163903061	41.82621353361752	63.05581810787673	44.33010085590755	181.61498857355448	49.156997848286736	5.116217980472873	0.1000079719387755	50	0.0009964923469387	0.189094387755102	189.76	73.0	321.6232305042657	0.8032107521257456	0.7832923584928353	82.1920295349105	2.4810125284532614	0.5169985849566165	10.881943	12.073017
NORM-TCGA-HLNNPTWP	NORM-TCGA-HLNNPTWP.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-HLNNPTWP.tif	174.61860251913265	106.71063855229592	157.73973612882654	40.57420494884306	45.94185383043797	35.35362486277786	146.35632573341837	39.903983285014014	5.065932161969075	0.1000079719387755	60	0.0011957908163265	0.2886838329081632	241.41666666666663	79.0	498.1010704554739	0.8661724203369078	0.7201114179253233	99.38171952340733	-1.3299981474024107	-0.905868728988291	13.783833	7.7915545
NORM-TCGA-HLYDKRMP	NORM-TCGA-HLYDKRMP.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-HLYDKRMP.tif	211.51743861607144	164.43054448341837	197.2706074617347	40.38184312990355	59.29784493397605	42.67786108099365	191.07286352040816	46.8440340958191	5.000070899153693	0.0999880420918367	16	0.0003188775510204	0.1490752551020408	467.5	91.0	837.1289476538248	0.8888554428884546	0.7338756227597705	156.24690873010582	1.6131208050222396	0.4688824357499124	8.30516	10.006138
NORM-TCGA-HMCNQLFD	NORM-TCGA-HMCNQLFD.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-HMCNQLFD.tif	176.63351004464286	123.67502391581633	167.60825892857142	44.82315102699607	60.71500573036353	45.37358521960112	155.97226429634355	49.70904560414977	5.1439206112587	0.1000079719387755	49	0.0009765625	0.2794363839285714	286.1428571428572	105.0	619.9711316518154	0.8743117403234671	0.6895393768352681	115.63732802473967	-0.2410736883410551	0.88047427273195	12.24099	8.067789
NORM-TCGA-HMEIQITL	NORM-TCGA-HMEIQITL.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-HMEIQITL.tif	184.53286431760205	127.84062101403062	173.5109016262755	41.83053290449912	52.58110164881354	38.85440182977924	161.9614623193027	43.98484336623128	5.149867652913953	0.1000079719387755	70	0.0013950892857142	0.2953005420918367	211.67142857142852	79.5	394.1590585910563	0.8032597151635038	0.7885763476237453	75.0958894649347	0.7972456229758083	-0.16026632311090452	13.076823	9.655332
NORM-TCGA-HMIHKLAY	NORM-TCGA-HMIHKLAY.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-HMIHKLAY.tif	206.0603675063776	162.49499760841837	196.1574856505102	37.70831704653876	58.28215682673891	40.05604072850764	188.2376169217688	44.76651575838856	5.008439291582207	0.1000079719387755	50	0.0009964923469387	0.1505301339285714	151.06	73.5	214.9344467506314	0.8885340763370599	0.7034886276086751	72.50762261269985	2.1023489646012608	-0.8179570814468584	9.502639	11.369327
NORM-TCGA-HMQIAMED	NORM-TCGA-HMQIAMED.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-HMQIAMED.tif	183.2923907844388	126.76847496811224	171.38524394132654	46.67531005802858	59.01553907500927	43.703613171696496	160.48203656462584	49.2349102721868	5.200651344151934	0.0999681122448979	78	0.0015545280612244	0.3232621173469387	207.948717948718	76.5	401.886796710406	0.7508466645646712	0.8265310955473552	73.34902593049179	1.3401138094825829	0.9694541992561438	6.8456697	7.90856
NORM-TCGA-HQIVNVMI	NORM-TCGA-HQIVNVMI.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-HQIVNVMI.tif	186.4756656568877	133.41936383928572	176.1556321747449	45.600518987692325	58.85485881905253	43.506065505135645	165.3502205569728	48.75413018005085	5.195921910406575	0.1000079719387755	82	0.0016342474489795	0.2556202168367347	156.41463414634146	89.5	181.0004009710902	0.7709459619207483	0.8022660445603573	63.09867002685207	1.9048679976485776	0.5587320333898844	12.797728	11.760694
NORM-TCGA-HRQPLQSN	NORM-TCGA-HRQPLQSN.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-HRQPLQSN.tif	191.4897161989796	141.83559869260205	181.50197305484693	45.91171546022965	61.502708269426286	45.35331373668159	171.60909598214286	50.29260984489793	5.191404429712972	0.0999880420918367	90	0.0017936862244897	0.2258250956632653	125.9	72.0	137.87184468032464	0.7973630482191938	0.8218671961300087	56.174840034917125	2.594600910881792	0.6347231185572967	6.699348	9.249441
NORM-TCGA-HSYLGQQK	NORM-TCGA-HSYLGQQK.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-HSYLGQQK.tif	207.1234056122449	162.49334343112244	196.1106305803572	44.277615248142254	62.93722731899901	44.32405744190405	188.5757932079081	49.944485857010825	5.061276042535936	0.1000079719387755	56	0.0011160714285714	0.1696428571428571	152.0	82.5	389.51205739635697	0.7647835035308063	0.8030058676256834	58.91305977273101	3.366989514790187	0.632139542213154	10.55141	11.819254
NORM-TCGA-HVKSVPLI	NORM-TCGA-HVKSVPLI.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-HVKSVPLI.tif	186.58757174744892	125.32489636479592	170.4992825255102	38.85969014763462	48.63628718878844	35.75049725992869	160.8039168792517	40.47092745325666	5.083840663415286	0.1000079719387755	57	0.0011360012755102	0.2726004464285714	239.96491228070167	94.0	357.86393400296714	0.7936675652334078	0.7925480789385471	79.91822164075215	0.3146828154703878	-0.732655035129863	13.1642	9.482597
NORM-TCGA-HVYTGCHI	NORM-TCGA-HVYTGCHI.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-HVYTGCHI.tif	203.0320272640306	154.70216836734693	190.1500318877551	46.70874033873259	65.83030767483538	47.11357412030305	182.62807583971085	52.56229753569768	5.118829712145754	0.1000079719387755	48	0.0009566326530612	0.2043407206632653	213.60416666666663	87.0	461.2795040059467	0.8532438052199268	0.7870456088348474	77.59448874099047	2.6216951978477283	1.208908046540898	9.83033	10.470783
NORM-TCGA-HWGAQNYL	NORM-TCGA-HWGAQNYL.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-HWGAQNYL.tif	199.7307477678572	160.52556999362244	194.3930963010204	41.39538445286856	58.65190450699683	43.109966362639625	184.8831380208333	47.33799069639777	5.096878218809891	0.1000079719387755	43	0.0008569834183673	0.1732501594387755	202.1627906976744	89.0	276.754607972609	0.8944337975445408	0.6375543739388007	97.16669598138128	1.5919999729411123	-0.18529140169408045	9.724603	11.090178
NORM-TCGA-HWKKLNDE	NORM-TCGA-HWKKLNDE.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-HWKKLNDE.tif	191.9006895727041	135.27608816964286	176.9529655612245	44.16020434150722	56.61118140424711	41.41183780132195	168.04324776785714	46.60709737260344	5.19056069808626	0.0999880420918367	100	0.0019929846938775	0.184829400510204	92.74	83.5	60.933836248836336	0.7704084638946909	0.8277192543708187	43.27519261645365	2.453658994190771	-0.14004172624378153	6.571381	9.159987
NORM-TCGA-HWPEFPHR	NORM-TCGA-HWPEFPHR.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-HWPEFPHR.tif	184.86084980867344	125.65238360969389	171.07967952806123	43.25377025243909	54.60906161863752	39.97320666772131	160.5309709821429	45.23570097732479	5.161011463515218	0.0999880420918367	60	0.0011957908163265	0.259406887755102	216.9333333333333	76.0	523.8404931104717	0.8474704785284449	0.7735301487377951	75.59033004337508	0.47446061911288645	0.0070221837136818024	6.699097	8.001367
NORM-TCGA-HYQKWRME	NORM-TCGA-HYQKWRME.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-HYQKWRME.tif	167.68327487244898	101.59604193239797	152.87595663265307	45.8982596971747	49.54228096399669	38.844928252403086	140.71842447916666	44.01014255098812	5.122591264141473	0.1000079719387755	54	0.0010762117346938	0.3817960778061224	354.75925925925924	111.5	796.0739760708353	0.7898363412137365	0.7893373418720961	97.54028239524224	-1.2347292727371326	0.5716171789489286	14.082677	7.3992047
NORM-TCGA-IAALKSKT	NORM-TCGA-IAALKSKT.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-IAALKSKT.tif	194.5102439413265	141.43363360969389	181.8256138392857	43.98129791874938	60.27710163886307	41.68534766943348	172.5898304634354	47.94374073231099	5.126898869998863	0.1000079719387755	90	0.0017936862244897	0.2520527742346938	140.5222222222222	95.5	129.45125447036276	0.8008692269177201	0.7350919297035263	70.33943198184042	2.04924491393633	0.08593211179784527	12.454065	11.322855
NORM-TCGA-IAGWSMDS	NORM-TCGA-IAGWSMDS.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-IAGWSMDS.tif	196.61928013392856	153.04177295918367	191.07276387117344	43.1724312394455	56.06468951979493	40.38707539496507	180.24460565476195	46.18844211652221	5.120525545661227	0.0999880420918367	67	0.0013352997448979	0.2006935586734693	150.29850746268656	68.0	246.92865698327395	0.8688320454042902	0.7406683304624396	59.72218180998322	2.0066071121076874	-0.33065640823684006	7.336853	9.47144
NORM-TCGA-IASVLCRS	NORM-TCGA-IASVLCRS.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-IASVLCRS.tif	202.97329400510205	158.46476403061226	193.6458665497449	41.47181736219188	62.42278229028353	44.03704133228873	185.02797486181976	48.75769859505197	5.067961862772584	0.1000079719387755	27	0.0005381058673469	0.1716757015306122	319.037037037037	108.0	688.1876618245326	0.8558653708947065	0.7034876282411943	104.28792282120575	1.7415385917350605	0.5176734306610687	9.598389	10.86103
NORM-TCGA-ICAGCHVP	NORM-TCGA-ICAGCHVP.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-ICAGCHVP.tif	181.0161033163265	118.09382971938776	165.68439094387756	42.23267445974135	53.06747039773878	39.58620570424624	154.9314413265306	44.23634209179888	5.146027524421365	0.1000079719387755	63	0.0012555803571428	0.2907366071428571	231.5555555555556	63.0	739.6497407402184	0.8501106280463843	0.7566494853491366	86.171631231886	-0.10256625958600149	-0.05940773740722723	13.409863	8.525682
NORM-TCGA-ICLGGYQK	NORM-TCGA-ICLGGYQK.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-ICLGGYQK.tif	196.4836973852041	141.26353236607142	181.9238879145408	35.53176986601547	51.23230202282642	36.18502113173023	173.22370588860542	40.366889877694426	5.053686832747278	0.1000079719387755	78	0.0015545280612244	0.1923030931122449	123.7051282051282	64.0	146.3365552744732	0.839518761670862	0.7667421910759774	53.72254918023598	1.5105224966280302	-1.493646147386494	11.437602	10.959721
NORM-TCGA-ICPKPDWF	NORM-TCGA-ICPKPDWF.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-ICPKPDWF.tif	206.4723772321429	160.8348014987245	194.90433673469389	39.37188847107304	60.8350069629189	42.36503903612055	187.4038384885204	46.91837661841122	5.033822820043141	0.0999880420918367	62	0.001235650510204	0.1298828125	105.11290322580643	67.5	133.16072084305583	0.8134733814050567	0.8022778997115705	47.27378913386021	3.073201089104008	-0.33805018470427833	7.5524545	9.931004
NORM-TCGA-ICPSVQMS	NORM-TCGA-ICPSVQMS.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-ICPSVQMS.tif	172.2071308992347	109.81953523596938	159.21631855867346	39.63864809555036	46.62540156418215	36.577375767212544	147.0809948979592	40.486687121829085	5.072755836939998	0.1000079719387755	52	0.0010363520408163	0.3174426020408163	306.3076923076923	85.0	893.3831665352334	0.8431871792132364	0.7027300207043956	109.79946574928366	-1.541814004092553	-0.5727306254541714	13.497528	7.447866
NORM-TCGA-IDNIGDQI	NORM-TCGA-IDNIGDQI.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-IDNIGDQI.tif	186.6395886479592	140.8027941645408	187.28491709183675	45.53710264014226	57.588632272085	41.41066202554164	171.5757666347789	47.79474575245157	5.167339666972719	0.1000079719387755	41	0.0008171237244897	0.2613002232142857	319.780487804878	75.0	947.1138060288708	0.8327250589088786	0.7720529766505231	94.16561691618249	1.1219972242432954	0.822240958369685	12.024312	9.048856
NORM-TCGA-IEQFKFSE	NORM-TCGA-IEQFKFSE.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-IEQFKFSE.tif	195.80759725765307	146.86662946428572	184.8305963010204	46.83342938647567	63.60194697278359	44.45588167956159	175.83494100765307	50.96008471434666	5.137956981896666	0.1000079719387755	106	0.0021125637755102	0.2278778698979592	107.86792452830188	79.0	96.34520045341851	0.7692582603520036	0.7639679100743008	54.19774528195244	3.034455655195286	0.5447576484518982	12.237189	11.74701
NORM-TCGA-IETVHKWL	NORM-TCGA-IETVHKWL.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-IETVHKWL.tif	180.8670081313776	116.60293765943878	164.19198421556123	42.60297341658871	56.73238987602146	40.78013980623194	153.88731000212584	45.919036396187295	5.07421130537751	0.1000079719387755	59	0.0011758609693877	0.3102279974489796	263.8305084745763	93.0	623.6821809207368	0.8584603136647413	0.7125298427465766	97.17344199704408	-0.4296900377785098	0.16291793675404878	12.953552	8.030338
NORM-TCGA-IFDKGCKL	NORM-TCGA-IFDKGCKL.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-IFDKGCKL.tif	206.16306600765307	159.8605508609694	194.3306959502551	37.96670303804623	57.65082904704275	40.81443904248869	186.78477093962584	44.74606346625306	5.011727113758531	0.1000079719387755	51	0.0010164221938775	0.0932716836734693	91.76470588235294	71.0	83.99640240552185	0.770844834550301	0.8244783636190317	41.65986331578205	3.1050882267230095	-0.6151497320782167	10.705072	12.481956
NORM-TCGA-IFDYCVAH	NORM-TCGA-IFDYCVAH.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-IFDYCVAH.tif	184.5591318558673	124.74551578443878	169.0524354272959	38.16865040370773	49.94296601458283	37.65504169731086	159.452361022534	41.33957495288499	5.096864646245948	0.1000079719387755	84	0.0016741071428571	0.1659159757653061	99.10714285714286	72.5	75.90376392216014	0.7760326673762189	0.8551201958645271	43.16029037804377	1.3598986093261212	-1.0531167188716275	12.9921255	11.322149
NORM-TCGA-IFGYWNTQ	NORM-TCGA-IFGYWNTQ.tif	NORM	data/raw/crc_val_7k/CRC-VAL-HE-7K/NORM/NORM-TCGA-IFGYWNTQ.tif	199.6217713647959	146.0413743622449	185.9916693239796	34.38462758758275	50.78611026718144	35.90650130398678	177.21827168367346	39.72138200868128	5.053699270615988	0.1000079719387755	56	0.0011160714285714	0.1587412308673469	142.23214285714286	57.0	205.8476370549889	0.8758596345903086	0.6885917239538869	67.77517003332123	1.0579765554492337	-1.7339421444353662	10.773345	11.1542225
