image_id	filename	label	path	mean_r	mean_g	mean_b	std_r	std_g	std_b	mean_intensity	std_intensity	entropy	edge_density	nuclei_count	nuclei_density	nuclear_area_fraction	mean_nucleus_area	median_nucleus_area	std_nucleus_area	mean_nucleus_eccentricity	mean_nucleus_solidity	mean_nucleus_perimeter	interface_score	dist_tum	dist_str
TUM-TCGA-KNELMEDP	TUM-TCGA-KNELMEDP.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-KNELMEDP.tif	172.26231664540816	102.80008370535714	155.86453683035714	32.96740506140336	31.780130817179217	24.85341923600738	143.6423123937075	29.212784927736426	4.778272119954984	0.1000079719387755	68	0.0013552295918367	0.3088926977040816	227.9264705882353	41.5	536.7343607457885	0.8490182831336008	0.6438700093670926	120.80035538460822	0.10000521391148132	3.752184779974302	3.652179566062821
STR-TCGA-KNNRTPNN	STR-TCGA-KNNRTPNN.tif	STR	data/raw/crc_val_7k/CRC-VAL-HE-7K/STR/STR-TCGA-KNNRTPNN.tif	189.09646045918367	129.6385722257653	174.0370097257653	41.403354762895255	49.1685481560775	36.389399860571984	164.25734747023813	41.53344333818765	5.1127393988128205	0.0999681122448979	64	0.0012755102040816	0.2046994579081632	160.484375	103.0	161.3076439783911	0.8016005954433556	0.77714456311511	64.21742476944547	0.10053074671517637	4.087161209669191	3.986630462954015
TUM-TCGA-HNAHRVNQ	TUM-TCGA-HNAHRVNQ.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-HNAHRVNQ.tif	206.72217793367344	168.94565130739795	199.8718909438776	37.661481387926514	64.4554862030566	42.31832429915092	191.84657339498293	47.84180396816845	4.17540465511804	0.0999282525510204	22	0.000438456632653	0.3061822385204081	698.3181818181819	43.0	2374.048027130868	0.883664124337029	0.6688327070739404	247.83385137169464	0.10167356453340126	8.684534112630168	8.786207677163569
TUM-TCGA-FKSKGGHA	TUM-TCGA-FKSKGGHA.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-FKSKGGHA.tif	197.1486367984694	147.2167370854592	185.4929846938776	40.1814571053906	61.70563652088662	42.27151817260782	176.6194528592687	47.4404262065634	4.881272945419813	0.1000079719387755	44	0.0008769132653061	0.2397959183673469	273.45454545454544	74.0	853.5611618535565	0.859818587355202	0.6993898175743247	100.79419596581891	0.10285871857167095	3.5684503947504274	3.6713091133220983
TUM-TCGA-GHVDWHYR	TUM-TCGA-GHVDWHYR.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-GHVDWHYR.tif	172.64584661989795	106.03579400510203	158.33083545918367	35.76150525049695	34.496864145615255	27.33096316597842	145.67082536139458	31.932803098958374	4.871461329243935	0.1000079719387755	79	0.0015744579081632	0.2932876275510204	186.27848101265823	64.0	341.45266501863125	0.8450651504257765	0.635577839532602	107.29267854357812	0.108153835929925	3.5889379469601295	3.4807841110302045
TUM-TCGA-LTVRAWDG	TUM-TCGA-LTVRAWDG.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-LTVRAWDG.tif	176.20278619260205	118.02058753188776	167.22837611607142	35.53472429146664	41.39234766926338	31.386047618871142	153.81724994685374	35.51157386702099	4.95557123276186	0.1000079719387755	71	0.001415019132653	0.2872090242346938	202.9718309859155	83.0	338.3840626483375	0.8099118394791625	0.7061879187825718	100.68351720916382	0.10887023584662714	2.4475885086408415	2.5564587444874687
TUM-TCGA-MRRTVLCT	TUM-TCGA-MRRTVLCT.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-MRRTVLCT.tif	174.22638313137756	111.13464604591836	165.98744419642858	37.90313063248046	40.06245431524629	30.95650509128239	150.44949112457485	35.75597207346902	4.964092549937512	0.0999880420918367	87	0.0017338966836734	0.3351801658163265	193.31034482758625	95.0	312.7480463051643	0.7896662505189804	0.7683063527822839	72.6933273219295	0.1138891499488155	3.393775182930499	3.5076643328793145
TUM-TCGA-PMFSWNQI	TUM-TCGA-PMFSWNQI.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-PMFSWNQI.tif	172.2058553890306	114.17494419642856	164.30612244897958	36.38601021643891	41.32311912457418	31.03846965231139	150.2289740114796	35.72343827595874	4.9530054982089045	0.0999880420918367	85	0.0016940369897959	0.2943239795918367	173.74117647058824	57.0	251.2034634896664	0.830760501071086	0.6799606766946088	84.87708254620257	0.11397384509335495	3.0391956987016746	2.9252218536083197
TUM-TCGA-PPQCVIMM	TUM-TCGA-PPQCVIMM.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-PPQCVIMM.tif	195.5444634885204	142.41527822066325	182.0870137117347	47.62158236412336	63.19088169073731	45.22937001939354	173.34891847363946	51.27084158950529	5.172946709709052	0.1000079719387755	106	0.0021125637755102	0.2190688775510204	103.69811320754717	72.5	96.19596447536496	0.7925321198740787	0.773292668503375	51.36560276514879	0.11487846956451175	5.224551836525681	5.109673366961169
TUM-TCGA-CQIWAHAK	TUM-TCGA-CQIWAHAK.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-CQIWAHAK.tif	174.3358378507653	105.98220264668367	158.1053093112245	37.570220127876894	38.75855760174437	30.37863785534859	146.14111660289117	34.83367920197916	4.946588761377738	0.0999880420918367	80	0.001594387755102	0.3129583864795918	196.2875	90.5	311.8129324510932	0.8422770860070287	0.7583259902520025	79.7575468531916	0.11779672801328012	3.06703395379763	2.94923722578435
TUM-TCGA-MAKRISYG	TUM-TCGA-MAKRISYG.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-MAKRISYG.tif	178.09070073341837	108.89937420280611	159.9384167729592	35.257160510829515	38.04504594521045	29.235927746830303	148.9761639030612	33.418695288837505	4.8987749107173455	0.0999681122448979	59	0.0011758609693877	0.3043486926020408	258.8305084745763	70.0	625.3459558460115	0.8437286635731976	0.7135276971357815	103.78065332809348	0.11804141378648847	3.3910382321529	3.5090796459393885
TUM-TCGA-SWQSYGEH	TUM-TCGA-SWQSYGEH.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-SWQSYGEH.tif	170.19015066964286	102.77562978316328	156.3029934630102	34.882464471079885	31.997575953040453	24.671446193969544	143.0895913052721	29.88564741630739	4.800826299425848	0.1000079719387755	73	0.0014548788265306	0.2875279017857143	197.63013698630132	38.0	473.5624101974692	0.8504340975945298	0.6371423986889169	119.24365271078938	0.11904316203927667	3.8185486218534126	3.699505459814136
TUM-TCGA-NPCRHVQP	TUM-TCGA-NPCRHVQP.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-NPCRHVQP.tif	166.71338887117346	96.30829480229592	150.65467554209184	33.12095218738968	30.97509439806784	24.62416619518946	137.8921197385204	28.85015242118244	4.748589046696578	0.1000079719387755	73	0.0014548788265306	0.3278260522959184	225.3287671232877	45.0	528.6562975632415	0.8465908620562838	0.6622560022410938	128.7326181929329	0.12009126527292713	3.948511638992366	4.068602904265293
TUM-TCGA-WHSQYKTS	TUM-TCGA-WHSQYKTS.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-WHSQYKTS.tif	166.44266183035714	94.98166454081633	149.7146843112245	32.48537342511236	29.40944203549257	23.568535663843026	137.04633689413268	27.810010708959883	4.721011666697841	0.1000079719387755	81	0.0016143176020408	0.3449657206632653	213.69135802469137	44.0	827.7440804770654	0.8277713950811773	0.6469234811692767	111.86815682095236	0.1205660825674233	4.389349593999355	4.509915676566778
TUM-TCGA-CHMYWLYC	TUM-TCGA-CHMYWLYC.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-CHMYWLYC.tif	169.56720344387756	103.6048509247449	155.89839764030611	37.21048032398976	37.26738129318919	29.181403145227275	143.0234840029762	33.90135336414998	4.919796301585033	0.1000079719387755	86	0.0017139668367346	0.3106265943877551	181.2325581395349	58.0	304.49094668706675	0.858095314830818	0.6257350681212608	106.12261689791896	0.12200093450678517	3.771815993125947	3.893816927632732
TUM-TCGA-HISRALSR	TUM-TCGA-HISRALSR.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-HISRALSR.tif	173.2429049744898	104.87577726403062	156.66440130739795	35.39486215010448	36.26934265782178	28.818917596468896	144.92769451530611	32.86306414337617	4.891183547228457	0.1000079719387755	76	0.0015146683673469	0.2940051020408163	194.1052631578948	93.0	470.5792784863356	0.8812197964719066	0.6166916116573581	111.19888826695076	0.12718386731582498	3.868426210675161	3.741242343359336
TUM-TCGA-CPTKLVLW	TUM-TCGA-CPTKLVLW.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-CPTKLVLW.tif	192.64235889668367	141.07449776785714	181.1315369897959	47.10531453132487	60.19645431743682	45.2188656631234	171.61613121811226	50.20253877179919	5.2195312520025166	0.1000079719387755	105	0.0020926339285714	0.1704799107142857	81.46666666666667	58.0	71.32328367125838	0.8076231018905063	0.674270562604999	51.09799866940565	0.1290611568486062	5.056097656751568	4.927036499902962
TUM-TCGA-TEQLQGAA	TUM-TCGA-TEQLQGAA.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-TEQLQGAA.tif	175.3605508609694	116.06487165178572	165.86447704081633	36.77655547455237	39.29763918110521	30.18026742773624	152.42996651785717	34.883291580647	4.956862385422502	0.1000079719387755	90	0.0017936862244897	0.2934271364795918	163.5888888888889	64.0	236.6658166390577	0.8025358885450264	0.6690660481574365	86.47255246500701	0.13031947102009322	3.3220660803172883	3.191746609297195
TUM-TCGA-TMHCWTSV	TUM-TCGA-TMHCWTSV.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-TMHCWTSV.tif	210.5817721619898	177.1993781887755	204.1971061862245	43.73904119508754	68.34086566771627	46.95174173439894	197.32608551233	52.65490037847562	4.276269527800251	0.1000079719387755	21	0.0004185267857142	0.2173748405612245	519.3809523809524	75.0	1478.3170442928376	0.8666832557753662	0.7318064991843122	115.26049090196844	0.13073560144907947	7.012232928128408	6.8814973266793285
STR-TCGA-DTYRTLQQ	STR-TCGA-DTYRTLQQ.tif	STR	data/raw/crc_val_7k/CRC-VAL-HE-7K/STR/STR-TCGA-DTYRTLQQ.tif	165.6896125637755	96.5964205994898	160.96352838010205	39.89948408487162	32.05011531218923	31.648381987844072	141.08318718112247	33.25847904346103	4.913751764730309	0.0999880420918367	86	0.0017139668367346	0.2062539859693877	120.33720930232558	44.0	224.3624357350316	0.8393740729972777	0.6543079848343475	68.93362735265869	0.13134596242886998	3.816249035588807	3.684903073159937
TUM-TCGA-LTGWRHLF	TUM-TCGA-LTGWRHLF.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-LTGWRHLF.tif	186.11736686862244	128.02026865433675	172.05678013392858	43.137658927158455	55.65065985250904	40.48781961303506	162.0648052189626	45.73276430833846	5.134461352112598	0.1000079719387755	94	0.0018734056122448	0.2798947704081632	149.40425531914894	45.5	496.68566024023215	0.8176407094073614	0.7567112671881767	59.02691002533918	0.13206765880809446	3.501753218097461	3.6338208769055553
TUM-TCGA-FICIVRFQ	TUM-TCGA-FICIVRFQ.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-FICIVRFQ.tif	159.69836176658163	93.8110052614796	148.35046635841837	35.882011205944664	29.620107033074703	25.12231004020852	133.95327779549322	29.692474416466865	4.80689611730376	0.1000079719387755	122	0.0024314413265306	0.3180404974489796	130.8032786885246	62.0	217.4329985115167	0.7798801937327466	0.7138545990600695	70.92875827203541	0.13336172244301636	5.521639033620462	5.388277311177446
TUM-TCGA-PQVKLCAE	TUM-TCGA-PQVKLCAE.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-PQVKLCAE.tif	172.27032844387756	103.63966836734694	156.6151745854592	34.229247255607184	32.08111356636295	24.583396822971405	144.17505713222792	29.65764058894496	4.796035465973155	0.1000079719387755	74	0.0014748086734693	0.3176817602040816	215.40540540540545	67.0	425.5352724262581	0.8542910370217601	0.6221989515534392	115.23468023879516	0.13718231684774373	4.000025716483323	3.8628433996355795
STR-TCGA-CHDVPVNT	STR-TCGA-CHDVPVNT.tif	STR	data/raw/crc_val_7k/CRC-VAL-HE-7K/STR/STR-TCGA-CHDVPVNT.tif	171.65473533163265	102.69887994260203	156.25548070790816	34.97579526874588	35.77388536438765	27.896730968137685	143.53636532738096	32.13567196782628	4.863208033638705	0.0999880420918367	73	0.0014548788265306	0.3103475765306122	213.31506849315068	88.0	448.5189593498007	0.8867028381364606	0.6335144500454174	103.69910053710448	0.14343273090274744	3.8732208759565245	3.729788145053777
TUM-TCGA-IDKHVFHM	TUM-TCGA-IDKHVFHM.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-IDKHVFHM.tif	180.4553372130102	115.34921077806122	164.3416972257653	42.40887493913044	48.41973117318504	36.51618616316041	153.38208173894557	41.77806131090741	5.112227817439884	0.1000079719387755	96	0.0019132653061224	0.2924705038265306	152.86458333333334	86.0	175.17697121956334	0.8461417903631406	0.681031400125177	75.91275135687094	0.14641841105643616	3.2314759109520774	3.3778943220085136
TUM-TCGA-EINENHRR	TUM-TCGA-EINENHRR.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-EINENHRR.tif	169.7654655612245	102.11768574617346	155.77897799744898	35.448928258029845	33.090343967274585	25.86969209535692	142.55404310161563	30.869483236705108	4.839805147662714	0.1000079719387755	91	0.0018136160714285	0.3002232142857143	165.53846153846155	60.0	406.54641159952	0.8248163987118877	0.6489770031122105	94.3305606637676	0.15021399577732542	3.9935203966772077	3.8433064008998823
STR-TCGA-MLAPVYMI	STR-TCGA-MLAPVYMI.tif	STR	data/raw/crc_val_7k/CRC-VAL-HE-7K/STR/STR-TCGA-MLAPVYMI.tif	191.16019610969389	136.9637077487245	180.29362643494892	43.57544540720187	58.292473052162045	42.09428690439967	169.4725100977891	47.28361122591822	5.185062710278434	0.1000079719387755	59	0.0011758609693877	0.184829400510204	157.1864406779661	110.0	159.87553152016932	0.8351781423382508	0.7257838895762396	72.49841632666369	0.15395796756929503	3.463118408845876	3.617076376415171
TUM-TCGA-SQVFGSPN	TUM-TCGA-SQVFGSPN.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-SQVFGSPN.tif	184.1341876594388	120.4730149872449	167.5310507015306	43.381976496874486	52.35487668488189	38.516522082788505	157.3794177827381	43.98758300858114	5.131651411830365	0.1000079719387755	115	0.0022919323979591	0.2747927295918367	119.89565217391304	80.0	139.3642318226997	0.8174241875189212	0.72177162432895	56.55162805229527	0.15420896519848082	4.133344543372476	3.979135578173995
TUM-TCGA-CLVNGWNI	TUM-TCGA-CLVNGWNI.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-CLVNGWNI.tif	164.4479830994898	95.28864397321428	150.0289381377551	30.30941436926616	28.80971939515188	23.07598828410746	136.58852173681973	26.766868094843648	4.684990708442648	0.1000079719387755	71	0.001415019132653	0.353156887755102	249.5774647887324	48.0	562.147458524867	0.8281475911529245	0.6580394356808237	125.93561056669674	0.15533719052598371	4.399021688664975	4.554358879190959
TUM-TCGA-DLIRLRLL	TUM-TCGA-DLIRLRLL.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-DLIRLRLL.tif	170.0372688137755	100.21265146683672	153.77834024234693	33.8567785742128	33.34988730768494	25.752889356179686	141.34275350765307	30.25187338151774	4.794647066935149	0.0999880420918367	68	0.0013552295918367	0.3223852040816326	237.8823529411765	60.5	651.0193484386792	0.8520492156638766	0.662985188439624	124.98111147170232	0.15622567009205168	3.57323718253316	3.7294628526252116
STR-TCGA-IRPIMWDI	STR-TCGA-IRPIMWDI.tif	STR	data/raw/crc_val_7k/CRC-VAL-HE-7K/STR/STR-TCGA-IRPIMWDI.tif	164.91063456632654	97.75615832270408	152.48885921556123	36.49362169658624	34.97245225936562	28.168038842542146	138.38521736819726	32.44339833514291	4.860423976044163	0.0999481823979591	74	0.0014748086734693	0.2805125956632653	190.2027027027027	84.5	344.14178330990615	0.822930452784529	0.7378634448689297	76.57952542488121	0.15815333630861605	5.175204514699673	5.333357851008289
TUM-TCGA-SSWNCSGL	TUM-TCGA-SSWNCSGL.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-SSWNCSGL.tif	175.2684948979592	107.14542809311224	160.2588488520408	32.94582692683295	32.070245306084544	24.085512812427588	147.55759061437075	29.02794872754658	4.712518802852048	0.1000079719387755	57	0.0011360012755102	0.3555883290816326	313.0175438596491	114.0	869.6364332340283	0.8067966126908304	0.7420025001999684	113.64521777494092	0.15839465296804933	3.2924642872108154	3.4508589401788647
TUM-TCGA-EGPFWVRL	TUM-TCGA-EGPFWVRL.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-EGPFWVRL.tif	161.0045838647959	91.5361926020408	147.4299465880102	31.03059552204033	26.74762480597808	22.03044431614845	133.3235743516156	25.978426784868685	4.63341372594469	0.1000079719387755	98	0.001953125	0.3210897640306122	164.39795918367346	90.0	197.1219315910901	0.7749784179797283	0.713224333381202	78.52895238464497	0.15919016111689732	5.416845969860187	5.25765580874329
TUM-TCGA-YGNCMWVW	TUM-TCGA-YGNCMWVW.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-YGNCMWVW.tif	172.28101084183675	108.72895408163264	164.6290058992347	37.02301174915675	38.900910618249206	29.85817712265196	148.54632360756804	34.72073540824678	4.934855539201696	0.0999880420918367	79	0.0015744579081632	0.3507453762755102	222.77215189873417	143.0	232.09676884988983	0.8094879443221481	0.7646694367884403	81.18057788783169	0.15933677090255172	3.093895610457132	3.2532323813596835
TUM-TCGA-VVWTVCVM	TUM-TCGA-VVWTVCVM.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-VVWTVCVM.tif	172.87209024234693	107.40981744260203	158.8458027742347	39.618260516961314	41.96493301265774	32.04028399733852	146.37590348639458	37.15836740554547	4.997229604739675	0.1000079719387755	97	0.0019331951530612	0.2939453125	152.05154639175257	56.0	322.47641554086226	0.8393715466848807	0.635717916474793	86.9690598484814	0.15965714891005467	3.670364084189487	3.830021233099542
TUM-TCGA-WIHKSRHN	TUM-TCGA-WIHKSRHN.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-WIHKSRHN.tif	201.1226881377551	154.9948580994898	189.55678013392856	41.39306146619653	69.69026383758484	46.45260500753192	181.8914421237245	51.902509899523935	4.354658445225698	0.1000079719387755	59	0.0011758609693877	0.1982621173469387	168.61016949152545	48.0	446.6014420399632	0.8001190713944959	0.7479188202504349	67.32488012202364	0.1617305908960498	5.440040672267829	5.278310081371779
TUM-TCGA-MWKKHKAY	TUM-TCGA-MWKKHKAY.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-MWKKHKAY.tif	171.7091836734694	105.36405851403062	162.2575135522959	35.26186952115526	34.39276869817503	27.487414381240864	146.44358524659862	31.88845319538395	4.858156068594122	0.1000079719387755	79	0.0015744579081632	0.357242506377551	226.8987341772152	97.0	371.6283223846074	0.7833188617876209	0.7628464129859048	84.47473783813248	0.16443261792824115	3.508887616692206	3.673320234620447
TUM-TCGA-LFFKNQCA	TUM-TCGA-LFFKNQCA.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-LFFKNQCA.tif	191.5994300063776	130.36047114158163	174.50129544005102	43.45701733187651	56.19062717570609	40.5399649468048	165.4870655293367	45.95496717876098	5.144600989189265	0.1000079719387755	105	0.0020926339285714	0.2351921237244898	112.3904761904762	77.0	136.54634623893023	0.7995599943511056	0.7104172325117052	58.83497832405848	0.16688428518236798	4.198488130447024	4.031603845264656
TUM-TCGA-HVCWNIQS	TUM-TCGA-HVCWNIQS.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-HVCWNIQS.tif	165.54649633290816	97.7705078125	152.13125797193877	30.46245831299779	28.82508924597949	22.3672563197495	138.48275403911566	26.48956371700472	4.680776997106761	0.1000079719387755	65	0.0012954400510204	0.3406808035714285	262.9846153846154	92.0	408.2215270510964	0.832770818556268	0.6310870408494915	146.68854304713534	0.16695427329892532	4.501195680611516	4.668149953910441
TUM-TCGA-SWPDLYWW	TUM-TCGA-SWPDLYWW.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-SWPDLYWW.tif	172.27973533163265	120.2026068239796	171.65603077168367	38.21445094331905	43.545197181836016	33.15305909789922	154.7127909757653	37.9035626311919	5.022668935528632	0.0999681122448979	101	0.0020129145408163	0.3398636798469387	168.84158415841586	78.0	309.316676866265	0.8439910896469617	0.6611133582024313	88.3036524641736	0.16831728651779088	4.265741337624847	4.0974240511070565
TUM-TCGA-RPPRLRGP	TUM-TCGA-RPPRLRGP.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-RPPRLRGP.tif	166.7247090242347	98.7857740752551	152.11160714285714	34.71613499244424	36.315840729594846	27.820941808161567	139.20736341411566	32.13566429369	4.780347824209803	0.1000079719387755	82	0.0016342474489795	0.3284837372448979	201.0	69.0	363.74414755161183	0.8131932460231845	0.7484873999942895	85.44539730702068	0.16909541066543454	3.579069191517818	3.7481646021832526
TUM-TCGA-GFCTKHTH	TUM-TCGA-GFCTKHTH.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-GFCTKHTH.tif	188.70942283163265	122.3902662627551	169.48937739158163	37.06106243794316	43.39089864729901	31.097319088743472	160.19635549532313	36.1759875508184	4.923741010524085	0.1000079719387755	66	0.0013153698979591	0.2138273278061224	162.56060606060606	145.0	124.5868479838132	0.7583663537099247	0.7379363252189226	74.58517967802739	0.1706028003115141	3.4126765683134725	3.2420737680019585
TUM-TCGA-ICWMRSLV	TUM-TCGA-ICWMRSLV.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-ICWMRSLV.tif	169.5119778380102	102.59249441964286	155.36059072066325	33.325822828279975	33.665210460597365	26.28604441639114	142.48835432610545	30.351862897049774	4.78045088164798	0.1000079719387755	76	0.0015146683673469	0.3161471619897959	208.7236842105264	77.5	484.6839610206192	0.7991486114827656	0.7036397428772456	105.9775693402497	0.17296373095654394	3.4954391173710357	3.6684028483275797
TUM-TCGA-QWNAICLM	TUM-TCGA-QWNAICLM.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-QWNAICLM.tif	196.43455038265307	140.67185507015307	181.1649394132653	40.855825077345465	59.87498004414192	41.778951719597046	172.75711495535714	46.66500924837741	5.006228690086116	0.1000079719387755	51	0.0010164221938775	0.2268415178571428	223.1764705882353	49.0	622.9377807309917	0.8172173672476513	0.7685653730427644	74.04911718226457	0.17573096040023817	3.4537472068857786	3.629478167286017
TUM-TCGA-IFGTYIRN	TUM-TCGA-IFGTYIRN.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-IFGTYIRN.tif	176.8351602359694	111.22795758928572	161.90184550382654	34.069263514265906	35.646625256277304	27.27923679260424	149.98832110969386	31.58360861311936	4.838092691942625	0.1000079719387755	56	0.0011160714285714	0.2596460459183674	232.6428571428572	55.0	453.12338388170633	0.825906758533938	0.7133808406868111	109.69841650368129	0.17665908940368436	2.750861808492957	2.5742027190892727
TUM-TCGA-LKSSDCWG	TUM-TCGA-LKSSDCWG.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-LKSSDCWG.tif	177.71785315688774	107.21775350765306	158.99368223852042	32.212084010951	34.94315058524589	26.98641660590512	147.97642963435376	30.62439113005633	4.823913717484488	0.1000079719387755	65	0.0012954400510204	0.2853954081632653	220.30769230769232	85.0	355.5729903680677	0.7975472041629543	0.6291368890030675	119.22298750684152	0.17795025457459124	3.6999690937951777	3.877919348369769
TUM-TCGA-PCVMMFFN	TUM-TCGA-PCVMMFFN.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-PCVMMFFN.tif	169.5421914859694	102.74910315688776	155.1014628507653	36.121714165138975	34.88711765893467	28.44828878821035	142.46425249787418	32.528261076673225	4.888155369104278	0.1000079719387755	102	0.0020328443877551	0.3015585140306122	148.34313725490196	49.0	223.6007249934772	0.8380603755710908	0.6186692735641908	89.92382645785803	0.17949173375486804	4.468724617917932	4.289232884163064
TUM-TCGA-RRSKNENA	TUM-TCGA-RRSKNENA.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-RRSKNENA.tif	199.2905173788265	155.49431999362244	190.1097935267857	40.725009388233815	62.68990955861333	42.88740843238277	181.63154363307825	48.21395222165592	4.794369048632629	0.0999880420918367	48	0.0009566326530612	0.2188097895408163	228.72916666666663	82.0	418.8348789391498	0.846235917535194	0.6939389731080876	96.41629684256289	0.18178912562164928	4.287367817643378	4.105578692021728
TUM-TCGA-MITGLEYM	TUM-TCGA-MITGLEYM.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-MITGLEYM.tif	175.64518893494898	106.48106664540816	158.85704320790816	32.26984349696441	33.552736298966465	26.33212053378629	146.9944329294218	30.114245335365	4.814089480089077	0.1000079719387755	68	0.0013552295918367	0.2973931760204081	219.44117647058823	60.5	348.75675757117176	0.7890131795717018	0.6469981978623198	117.3135678686683	0.18205212230810242	3.690117491887291	3.8721696141953936
TUM-TCGA-INSPGKRH	TUM-TCGA-INSPGKRH.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-INSPGKRH.tif	168.39704241071428	99.0953443877551	153.14620535714286	33.41335556659197	30.19504182329408	23.76201253568589	140.21286405187078	28.492626954338263	4.758268415975987	0.1000079719387755	66	0.0013153698979591	0.3031927614795918	230.5	67.5	403.7822038943992	0.8368218689485419	0.613379177048849	134.0663413784797	0.18528958333884482	4.2707586520472445	4.456048235386089
TUM-TCGA-GMKFRNGR	TUM-TCGA-GMKFRNGR.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-GMKFRNGR.tif	203.70597496811223	156.87316645408163	190.84992825255105	40.83463065731897	67.14518613446717	45.9688659663067	183.80968989158163	50.61265175557253	4.506789493343865	0.1000079719387755	35	0.0006975446428571	0.2335578762755102	334.8285714285714	111.0	663.869973745474	0.8348651156029145	0.6809527380118198	112.28462475539246	0.18883017393683765	4.995919278807621	5.184749452744459
TUM-TCGA-KECNIDCQ	TUM-TCGA-KECNIDCQ.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-KECNIDCQ.tif	183.7869897959184	120.00841039540816	166.78810586734693	42.098512380340125	47.73963127411772	35.922327970148515	156.86116868622446	41.0477182604016	5.092185512783258	0.0999880420918367	75	0.0014947385204081	0.1785913584183673	119.48	88.0	128.74008544350124	0.8235958451649423	0.7339428831299003	58.8966151691493	0.18883696439003028	3.0354571668679062	2.846620202477876
