image_id	filename	label	path	mean_r	mean_g	mean_b	std_r	std_g	std_b	mean_intensity	std_intensity	entropy	edge_density	nuclei_count	nuclei_density	nuclear_area_fraction	mean_nucleus_area	median_nucleus_area	std_nucleus_area	mean_nucleus_eccentricity	mean_nucleus_solidity	mean_nucleus_perimeter	dist_to_tum	dist_to_str	tumour_stroma_balance	group
TUM-TCGA-ICYTPGGR	TUM-TCGA-ICYTPGGR.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-ICYTPGGR.tif	173.50926737882654	113.48126594387756	163.53073182397958	37.04276243233272	42.58579893399167	32.558246168447084	150.17375504889455	36.728031896936855	4.973698791408005	0.1000079719387755	76	0.0015146683673469	0.3193558673469387	210.8421052631579	53.0	575.8448039421271	0.846512131187155	0.6709088599974673	97.86036297666976	2.484072362231998	2.7171050052809274	0.23303264304892934	interface
TUM-TCGA-WGAYMLAF	TUM-TCGA-WGAYMLAF.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-WGAYMLAF.tif	182.6452287946429	121.70280612244898	167.91569674744898	46.29378006621565	55.81484533347886	41.49117311589343	157.42124388818027	47.11820522476391	5.190962763673669	0.1000079719387755	116	0.0023118622448979	0.2878069196428571	124.49137931034484	80.0	122.55973179114824	0.8163886377986114	0.7349513312342199	59.38341291363335	4.229032772501561	4.467245212588777	0.23821244008721632	interface
TUM-TCGA-DMFYPHMC	TUM-TCGA-DMFYPHMC.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-DMFYPHMC.tif	172.44136639030611	107.98389668367346	164.3027941645408	37.71473211377206	40.2698276631517	30.49670670847169	148.24268574617346	35.52895989555138	4.947043608268372	0.0999282525510204	75	0.0014947385204081	0.3767538265306122	252.0533333333333	162.0	335.1232566617178	0.7862464050344208	0.7715756418244357	92.67837224313362	5.1885584234574385	5.429011265179787	0.24045284172234815	interface
TUM-TCGA-LEMFAQRS	TUM-TCGA-LEMFAQRS.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-LEMFAQRS.tif	168.4514708227041	99.39353475765306	153.4319395727041	34.4548816253134	30.728942744056106	24.74796730310146	140.42564838435374	29.28595525218723	4.7815408115169	0.1000079719387755	81	0.0016143176020408	0.318000637755102	196.98765432098764	65.0	595.4869880476012	0.8591955680756878	0.6169859564257841	117.7465300589541	4.30569987560436	4.057839248862485	0.24786062674187548	interface
TUM-TCGA-HNAHRVNQ	TUM-TCGA-HNAHRVNQ.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-HNAHRVNQ.tif	206.72217793367344	168.94565130739795	199.8718909438776	37.661481387926514	64.4554862030566	42.31832429915092	191.84657339498293	47.84180396816845	4.17540465511804	0.0999282525510204	22	0.000438456632653	0.3061822385204081	698.3181818181819	43.0	2374.048027130868	0.883664124337029	0.6688327070739404	247.83385137169464	6.763149895867163	6.512181744218899	0.250968151648264	interface
TUM-TCGA-RRDKWLME	TUM-TCGA-RRDKWLME.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-RRDKWLME.tif	161.91870615433675	93.1391302614796	147.7385801977041	33.56843802053446	33.01803210775992	27.00758480882917	134.2654722045068	30.55610791960314	4.809045603758675	0.0999880420918367	84	0.0016741071428571	0.3347417091836734	199.95238095238096	73.5	390.82826897201846	0.8092888171208685	0.6323851526998452	112.0104535440925	4.182092178441208	4.434207541702798	0.25211536326158956	interface
TUM-TCGA-RPPRLRGP	TUM-TCGA-RPPRLRGP.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-RPPRLRGP.tif	166.7247090242347	98.7857740752551	152.11160714285714	34.71613499244424	36.315840729594846	27.820941808161567	139.20736341411566	32.13566429369	4.780347824209803	0.1000079719387755	82	0.0016342474489795	0.3284837372448979	201.0	69.0	363.74414755161183	0.8131932460231845	0.7484873999942895	85.44539730702068	3.243521828849227	3.4957216731364373	0.25219984428721043	interface
TUM-TCGA-DDYASHPV	TUM-TCGA-DDYASHPV.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-DDYASHPV.tif	166.12593670280611	97.42627949617346	151.54544005102042	32.073250899614	29.12344228525223	24.12932444979125	138.36588541666669	27.964438367337	4.735866474736529	0.1000079719387755	83	0.0016541772959183	0.3355189732142857	202.83132530120483	77.0	366.05871605118045	0.8372787945903117	0.6104013219806651	116.04963484783572	4.632129421058115	4.377963004577783	0.25416641648033256	interface
TUM-TCGA-VNYETVML	TUM-TCGA-VNYETVML.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-VNYETVML.tif	168.8876355229592	100.40359933035714	153.18247767857142	34.85316104749124	37.6152336927864	29.815252526359703	140.8245708439626	33.45190987314835	4.906751179278592	0.1000079719387755	75	0.0014947385204081	0.3004025829081632	200.97333333333333	84.0	287.33334756380475	0.8281650113080711	0.620182427356893	107.23366228288998	3.48527578979104	3.740532818835813	0.2552570290447731	interface
TUM-TCGA-RSSDDFQG	TUM-TCGA-RSSDDFQG.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-RSSDDFQG.tif	174.30385044642858	108.80636160714286	160.70721061862244	37.7811477944882	39.13335833686244	29.88595711535531	147.9391408907313	34.958144324998415	4.943509910007849	0.1000079719387755	78	0.0015545280612244	0.3407206632653061	219.1794871794872	81.0	588.1147137270934	0.8413250405784316	0.7391809001160843	82.33453949055705	2.38188450805898	2.642043887355963	0.26015937929698296	interface
TUM-TCGA-KECNIDCQ	TUM-TCGA-KECNIDCQ.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-KECNIDCQ.tif	183.7869897959184	120.00841039540816	166.78810586734693	42.098512380340125	47.73963127411772	35.922327970148515	156.86116868622446	41.0477182604016	5.092185512783258	0.0999880420918367	75	0.0014947385204081	0.1785913584183673	119.48	88.0	128.74008544350124	0.8235958451649423	0.7339428831299003	58.8966151691493	2.8327060895677705	2.570844061915023	0.26186202765274746	interface
TUM-TCGA-AAHIDTWA	TUM-TCGA-AAHIDTWA.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-AAHIDTWA.tif	185.6358418367347	124.876953125	170.0099649234694	45.26284447231509	55.858748133808426	41.48326011884861	160.17425329506804	46.82977712750546	5.182591957842307	0.1000079719387755	96	0.0019132653061224	0.2876873405612244	150.36458333333334	64.0	224.5032998918421	0.8521351241532207	0.7027667774644571	75.38020040186022	3.4782992479045896	3.747708933026963	0.2694096851223735	interface
TUM-TCGA-HISRALSR	TUM-TCGA-HISRALSR.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-HISRALSR.tif	173.2429049744898	104.87577726403062	156.66440130739795	35.39486215010448	36.26934265782178	28.818917596468896	144.92769451530611	32.86306414337617	4.891183547228457	0.1000079719387755	76	0.0015146683673469	0.2940051020408163	194.1052631578948	93.0	470.5792784863356	0.8812197964719066	0.6166916116573581	111.19888826695076	3.783502309084877	3.513940984336904	0.26956132474797334	interface
TUM-TCGA-HIVLQPHM	TUM-TCGA-HIVLQPHM.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-HIVLQPHM.tif	166.68809789540816	97.68680245535714	151.08123405612244	34.898486375838715	37.013327193312456	28.308097630568525	138.48537813562922	32.49285279521293	4.770869311683335	0.0999880420918367	81	0.0016143176020408	0.2957987882653061	183.23456790123456	72.0	463.44931326473454	0.7843873996205613	0.7380687375119358	83.19009490734156	3.6789337300410234	3.9487753605081126	0.2698416304670892	interface
TUM-TCGA-VSNCKISS	TUM-TCGA-VSNCKISS.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-VSNCKISS.tif	176.07669005102042	117.6641621492347	166.82948022959184	37.082728657449046	42.384673818546425	31.97807807758248	153.52344414328232	36.60546271662345	4.9924721597033805	0.1000079719387755	78	0.0015545280612244	0.2821069834183674	181.47435897435892	69.0	264.5685759757191	0.8303457137389818	0.6818744456370899	90.63740375189823	2.577054614150537	2.307104121165572	0.269950492984965	interface
TUM-TCGA-GGDHAWDM	TUM-TCGA-GGDHAWDM.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-GGDHAWDM.tif	176.83868781887756	112.9937818877551	167.52479272959184	38.655010389196576	43.336984545663775	32.66831634251669	152.45242081207485	37.54454275749543	5.007910894090063	0.0999282525510204	102	0.0020328443877551	0.3088727678571428	151.94117647058823	84.5	188.7884397180212	0.7801104553210735	0.7670470169595858	62.844995438166215	5.569445492953112	5.297775307172131	0.2716701857809811	interface
TUM-TCGA-LKSSDCWG	TUM-TCGA-LKSSDCWG.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-LKSSDCWG.tif	177.71785315688774	107.21775350765306	158.99368223852042	32.212084010951	34.94315058524589	26.98641660590512	147.97642963435376	30.62439113005633	4.823913717484488	0.1000079719387755	65	0.0012954400510204	0.2853954081632653	220.30769230769232	85.0	355.5729903680677	0.7975472041629543	0.6291368890030675	119.22298750684152	3.169359754735843	2.8965438411367024	0.2728159135991408	interface
TUM-TCGA-EGPFWVRL	TUM-TCGA-EGPFWVRL.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-EGPFWVRL.tif	161.0045838647959	91.5361926020408	147.4299465880102	31.03059552204033	26.74762480597808	22.03044431614845	133.3235743516156	25.978426784868685	4.63341372594469	0.1000079719387755	98	0.001953125	0.3210897640306122	164.39795918367346	90.0	197.1219315910901	0.7749784179797283	0.713224333381202	78.52895238464497	5.002123146707676	4.725670338095749	0.27645280861192756	interface
TUM-TCGA-YRCFVTPS	TUM-TCGA-YRCFVTPS.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-YRCFVTPS.tif	174.6668327487245	105.43556680484694	158.12053571428572	36.42952430122503	36.15749095187318	28.47254547494312	146.07431175595238	32.909273738368185	4.893882376070297	0.1000079719387755	67	0.0013352997448979	0.2956194196428571	221.38805970149247	87.0	401.6981845854177	0.8115381003897527	0.7130177676581885	99.74018807413484	2.525553161472445	2.803788960334271	0.27823579886182603	interface
TUM-TCGA-KNELMEDP	TUM-TCGA-KNELMEDP.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-KNELMEDP.tif	172.26231664540816	102.80008370535714	155.86453683035714	32.96740506140336	31.780130817179217	24.85341923600738	143.6423123937075	29.212784927736426	4.778272119954984	0.1000079719387755	68	0.0013552295918367	0.3088926977040816	227.9264705882353	41.5	536.7343607457885	0.8490182831336008	0.6438700093670926	120.80035538460822	3.709468573701017	3.4282918975285206	0.28117667617249653	interface
TUM-TCGA-YFSPASSY	TUM-TCGA-YFSPASSY.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-YFSPASSY.tif	185.4929846938776	122.15834263392856	168.49659199617346	44.03188696532101	53.42487598673759	39.76663315831194	158.71597310799316	45.00658404802138	5.158061838472756	0.1000079719387755	98	0.001953125	0.2923110650510204	149.66326530612244	93.0	160.70894872900726	0.8153411131882417	0.7167535626583789	73.1369599399215	3.4111333394475274	3.694822274923045	0.28368893547551766	interface
TUM-TCGA-QWTSAQPI	TUM-TCGA-QWTSAQPI.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-QWTSAQPI.tif	168.9998007015306	99.7813097895408	153.30056202168367	35.25310891846154	33.18751480658053	27.0462523339026	140.69389083758503	31.228278778469893	4.844160964077725	0.1000079719387755	62	0.001235650510204	0.3254145408163265	263.35483870967744	57.0	461.9288835354732	0.8687947061793341	0.6354993999184266	141.0509553369299	3.553024589576294	3.838039897797267	0.28501530822097276	interface
TUM-TCGA-PPNPSWIV	TUM-TCGA-PPNPSWIV.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-PPNPSWIV.tif	186.3317323022959	126.49276546556122	171.68793845663265	44.97116984008178	57.27260683972429	40.97656886608527	161.50414540816325	47.007645754586775	5.119999616477414	0.0999880420918367	86	0.0017139668367346	0.3049665178571428	177.93023255813952	94.5	223.94682667770863	0.8714582651357318	0.6966894371536807	84.56614017902953	2.791392892365007	3.077751642699846	0.28635875033483904	interface
TUM-TCGA-CLIMWGPR	TUM-TCGA-CLIMWGPR.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-CLIMWGPR.tif	174.30855389030611	102.90726642219389	155.79711415816325	31.54220369619223	29.83572940580051	24.300429095711305	144.3376448235544	27.99778210793904	4.745272612897745	0.1000079719387755	51	0.0010164221938775	0.2957589285714285	290.9803921568628	102.0	404.2123539261423	0.8821036891442071	0.5942386894333367	161.39535755888255	4.426304725094737	4.139212727158146	0.28709199793659135	interface
TUM-TCGA-QHDMHCGH	TUM-TCGA-QHDMHCGH.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-QHDMHCGH.tif	178.44694674744898	110.2585299744898	161.92205436862244	34.936755213964204	37.61197205979474	27.77334944916138	150.20917703018708	32.76122667419203	4.85579683641384	0.1000079719387755	55	0.0010961415816326	0.3330277423469387	303.8181818181818	97.0	599.3557174442051	0.8313394646664021	0.7302673028801496	106.20719264461118	2.172692292598081	2.460211293284194	0.287519000686113	interface
TUM-TCGA-IFGTYIRN	TUM-TCGA-IFGTYIRN.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-IFGTYIRN.tif	176.8351602359694	111.22795758928572	161.90184550382654	34.069263514265906	35.646625256277304	27.27923679260424	149.98832110969386	31.58360861311936	4.838092691942625	0.1000079719387755	56	0.0011160714285714	0.2596460459183674	232.6428571428572	55.0	453.12338388170633	0.825906758533938	0.7133808406868111	109.69841650368129	2.560488123136704	2.2717029483920075	0.28878517474469634	interface
TUM-TCGA-YPDYPWHW	TUM-TCGA-YPDYPWHW.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-YPDYPWHW.tif	172.8534159757653	107.66537786989797	158.96924824617346	35.843175591701744	37.05325776933605	29.24912155752775	146.49601403061223	33.44217047911381	4.91547463620982	0.1000079719387755	82	0.0016342474489795	0.2834821428571428	173.46341463414635	52.0	413.65769385556126	0.8456376025214782	0.6170887583313623	103.01635250039848	3.587095212667253	3.2978805722516062	0.2892146404156466	interface
TUM-TCGA-LYWFIRAV	TUM-TCGA-LYWFIRAV.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-LYWFIRAV.tif	171.31128427933675	105.37195073341836	158.14333545918367	31.58866333614037	32.41919141016474	24.45210411467521	144.94219015731292	28.80132954292514	4.758604802871234	0.1000079719387755	45	0.0008968431122448	0.3201530612244898	356.97777777777776	88.0	689.1447675323989	0.8428683054720415	0.6355733493366713	195.4461791513339	3.4920899921080384	3.7822832806174125	0.2901932885093741	interface
TUM-TCGA-SHMGTLSK	TUM-TCGA-SHMGTLSK.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-SHMGTLSK.tif	170.9239875637755	106.33436304209184	158.66057477678572	35.7733596506356	36.11934676103782	28.06876756950975	145.3063084608844	32.727236639020575	4.885486141357977	0.1000079719387755	85	0.0016940369897959	0.3088129783163265	182.2941176470588	86.0	315.54083630674904	0.8551137598941956	0.6129599663231429	112.61517904970698	3.8580838229140806	3.5670953143982485	0.29098850851583213	interface
TUM-TCGA-KEWEIHTW	TUM-TCGA-KEWEIHTW.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-KEWEIHTW.tif	189.3208306760204	130.95157047193877	175.10564811862244	40.33683049679057	58.096295701392776	39.81103648015543	165.12601642219389	45.28896502006646	4.873358502190012	0.0998883928571428	45	0.0008968431122448	0.331851881377551	370.02222222222224	69.0	1053.2229370184305	0.834560424974879	0.7281693647384186	114.65774484783766	5.413925570982432	5.708946742797474	0.2950211718150424	interface
TUM-TCGA-SWQSYGEH	TUM-TCGA-SWQSYGEH.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-SWQSYGEH.tif	170.19015066964286	102.77562978316328	156.3029934630102	34.882464471079885	31.997575953040453	24.671446193969544	143.0895913052721	29.88564741630739	4.800826299425848	0.1000079719387755	73	0.0014548788265306	0.2875279017857143	197.63013698630132	38.0	473.5624101974692	0.8504340975945298	0.6371423986889169	119.24365271078938	3.766020034680066	3.4686713466320547	0.2973486880480114	interface
TUM-TCGA-RRVIERIV	TUM-TCGA-RRVIERIV.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-RRVIERIV.tif	173.06002869897958	105.17988679846938	157.22293526785714	34.777892654295	33.400326329289086	26.90572380841316	145.1542835884354	31.10877551737697	4.849408489035138	0.1000079719387755	50	0.0009964923469387	0.3214485012755102	322.58	61.5	852.9444082705509	0.886261108112	0.6611770323974381	155.76905114768712	3.1476796876927717	3.4478562608340475	0.30017657314127577	interface
TUM-TCGA-CLQPTHLI	TUM-TCGA-CLQPTHLI.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-CLQPTHLI.tif	189.3363360969388	130.09026227678572	174.02650669642858	45.24848838769901	57.9906580256745	41.98938761633759	164.48436835671768	47.67198934952754	5.167876591392956	0.1000079719387755	89	0.001773756377551	0.2834024234693877	159.77528089887642	87.0	177.8388838315434	0.8249743423764526	0.6868410750979814	78.23816491424596	3.4800193742376315	3.7804286304211248	0.30040925618349323	interface
TUM-TCGA-QKDDSQGR	TUM-TCGA-QKDDSQGR.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-QKDDSQGR.tif	168.30968989158163	99.17976721938776	152.94064891581633	35.1353434800792	34.13251221431861	26.342389818781108	140.14336867559524	31.13605889165812	4.820479740860245	0.1000079719387755	63	0.0012555803571428	0.3367147640306122	268.1746031746032	60.0	598.3873178904647	0.8755958051515488	0.6341532563627774	144.5607428436754	3.670623482913188	3.9732418414160318	0.3026183585028437	interface
TUM-TCGA-LFFKNQCA	TUM-TCGA-LFFKNQCA.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-LFFKNQCA.tif	191.5994300063776	130.36047114158163	174.50129544005102	43.45701733187651	56.19062717570609	40.5399649468048	165.4870655293367	45.95496717876098	5.144600989189265	0.1000079719387755	105	0.0020926339285714	0.2351921237244898	112.3904761904762	77.0	136.54634623893023	0.7995599943511056	0.7104172325117052	58.83497832405848	4.09975859845625	3.796168050780453	0.3035905476757974	interface
TUM-TCGA-MDAEQFHA	TUM-TCGA-MDAEQFHA.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-MDAEQFHA.tif	170.64128268494898	102.8495097257653	154.86658960459184	36.43007274541319	36.60951011725744	29.223533096040537	142.78579400510202	33.407433827284656	4.890995614875393	0.1000079719387755	80	0.001594387755102	0.3371930803571428	211.4875	70.0	770.0497872499868	0.8462639678204388	0.6623396226751519	114.61697910555158	3.132172080018412	3.438223613384714	0.30605153336630186	interface
TUM-TCGA-TMHCWTSV	TUM-TCGA-TMHCWTSV.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-TMHCWTSV.tif	210.5817721619898	177.1993781887755	204.1971061862245	43.73904119508754	68.34086566771627	46.95174173439894	197.32608551233	52.65490037847562	4.276269527800251	0.1000079719387755	21	0.0004185267857142	0.2173748405612245	519.3809523809524	75.0	1478.3170442928376	0.8666832557753662	0.7318064991843122	115.26049090196844	6.635505155413333	6.327607061875105	0.3078980935382285	interface
TUM-TCGA-TKHGKLHC	TUM-TCGA-TKHGKLHC.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-TKHGKLHC.tif	175.33910634566325	107.98258131377553	159.6417610012755	36.47805831662195	36.724812183048485	28.79381216063595	147.6544828869048	33.34044224806324	4.910607304168726	0.1000079719387755	80	0.001594387755102	0.2896006058673469	181.6375	58.5	312.31535520007657	0.8416593885531137	0.6272324970010039	105.25612729164176	3.397842671701023	3.085845015632787	0.31199765606823604	interface
TUM-TCGA-NWSLPVCW	TUM-TCGA-NWSLPVCW.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-NWSLPVCW.tif	167.52810108418367	98.7864915497449	151.7746133609694	34.851943010829224	35.83378659252691	28.40646226939728	139.363068664966	32.27918327371795	4.868738351274729	0.0999880420918367	79	0.0015744579081632	0.3055245535714285	194.0506329113924	66.0	602.6449906687025	0.7998527563671202	0.6675040507835961	103.64578601602436	3.416384317217985	3.7313389224105475	0.31495460519256246	interface
TUM-TCGA-TKCKMMLC	TUM-TCGA-TKCKMMLC.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-TKCKMMLC.tif	210.1751036352041	178.1006457270408	205.3473772321429	42.13111347502591	66.33478608728834	44.55728074999751	197.87437553146265	50.63197430604606	4.299185469906542	0.1000079719387755	30	0.0005978954081632	0.2326610331632653	389.1333333333333	73.5	1231.4389613600652	0.7641510614486945	0.7392561183237325	111.57182292900164	5.890255200803445	5.574750320554901	0.31550488024854406	interface
TUM-TCGA-KREMVFFS	TUM-TCGA-KREMVFFS.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-KREMVFFS.tif	169.15762515943877	103.62316645408164	156.17205436862244	37.58798520151575	36.98489893657367	29.264516791725207	142.98428199404762	33.99361170263339	4.926169520177727	0.0999880420918367	80	0.001594387755102	0.3346221301020408	209.875	89.0	490.70284732717823	0.8321090003631832	0.6414728273980523	110.90620349982188	3.0634172277805707	3.3804262045359157	0.317008976755345	interface
TUM-TCGA-QDGIYEKQ	TUM-TCGA-QDGIYEKQ.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-QDGIYEKQ.tif	169.71316964285714	101.0541693239796	153.84604193239795	35.65064025875239	33.02679680794859	27.0943850531728	141.53779363307822	31.36672866643416	4.848447104420034	0.0999681122448979	59	0.0011758609693877	0.3368941326530612	286.5084745762712	49.0	508.4947334987632	0.8570914741418191	0.6389114790662436	146.71908912193916	3.221474485297186	3.5413125347310115	0.3198380494338253	interface
TUM-TCGA-CPTKLVLW	TUM-TCGA-CPTKLVLW.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-CPTKLVLW.tif	192.64235889668367	141.07449776785714	181.1315369897959	47.10531453132487	60.19645431743682	45.2188656631234	171.61613121811226	50.20253877179919	5.2195312520025166	0.1000079719387755	105	0.0020926339285714	0.1704799107142857	81.46666666666667	58.0	71.32328367125838	0.8076231018905063	0.674270562604999	51.09799866940565	4.913821389774732	4.5923057786420305	0.32151561113270155	interface
TUM-TCGA-MDWSYKHT	TUM-TCGA-MDWSYKHT.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-MDWSYKHT.tif	174.95842633928572	106.9470065369898	158.44240274234693	33.71116177469433	37.09676647788958	28.12732400542968	146.78261187287416	32.16101257213146	4.860192324824592	0.1000079719387755	76	0.0015146683673469	0.3028340242346938	199.93421052631572	59.5	415.6846393071984	0.8354106155068083	0.6555363350205694	101.9443067355772	3.200193166484964	2.8766389029206785	0.3235542635642856	interface
TUM-TCGA-CLPWMANH	TUM-TCGA-CLPWMANH.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-CLPWMANH.tif	175.84034199617346	110.06333705357144	161.48068797831633	36.39680424556428	38.88224602591375	29.3841718226664	149.12812234268705	34.177794494388046	4.908350831458488	0.1000079719387755	64	0.0012755102040816	0.3213289221938775	251.921875	96.5	416.32875774018345	0.8269910418215072	0.693961059447033	102.51343169174676	2.242146336078659	2.5669249580474016	0.3247786219687425	interface
TUM-TCGA-TEYQDWEQ	TUM-TCGA-TEYQDWEQ.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-TEYQDWEQ.tif	171.02525111607142	106.07908163265306	162.62733179209184	38.38733219352426	39.53384762077326	31.029850978203527	146.57722151360545	35.750699229793895	4.964681640767029	0.1000079719387755	86	0.0017139668367346	0.3241589604591837	189.12790697674416	114.5	198.2227309913416	0.8015148626712129	0.7726594027836801	73.36755633615972	2.905932723464639	3.231320312115464	0.32538758865082507	interface
TUM-TCGA-TPGELSFA	TUM-TCGA-TPGELSFA.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-TPGELSFA.tif	168.4598014987245	109.93807796556122	161.1796277104592	37.573855555763686	39.79949613428578	31.484107795444608	146.52583572491494	35.772863375349765	4.980133366258933	0.1000079719387755	98	0.001953125	0.3019172512755102	154.58163265306123	69.5	206.09186199607183	0.8626773220557652	0.663602273518306	80.97951743518657	3.6036462588385696	3.2768394842032955	0.3268067746352741	interface
TUM-TCGA-GHVDWHYR	TUM-TCGA-GHVDWHYR.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-GHVDWHYR.tif	172.64584661989795	106.03579400510203	158.33083545918367	35.76150525049695	34.496864145615255	27.33096316597842	145.67082536139458	31.932803098958374	4.871461329243935	0.1000079719387755	79	0.0015744579081632	0.2932876275510204	186.27848101265823	64.0	341.45266501863125	0.8450651504257765	0.635577839532602	107.29267854357812	3.5273382323182227	3.2002740954184454	0.3270641368997773	interface
TUM-TCGA-HLSLLAVV	TUM-TCGA-HLSLLAVV.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-HLSLLAVV.tif	170.56204161352042	104.66685267857144	157.36254384566325	32.32320833709098	33.40892384364223	25.47269867540905	144.19714604591837	29.79474848785329	4.790139372762416	0.1000079719387755	58	0.0011559311224489	0.3356186224489796	290.3448275862069	59.0	538.4179427674525	0.8041125547595885	0.6419391443228819	151.3991229245153	3.1922863471277374	3.521817826948205	0.3295314798204676	interface
TUM-TCGA-DQFHMSSR	TUM-TCGA-DQFHMSSR.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-DQFHMSSR.tif	172.94421635841837	106.18720105229592	157.1777941645408	37.90279814754642	38.88944334676013	30.75570326310666	145.43640385841837	35.08135934188611	4.944017157866911	0.1000079719387755	82	0.0016342474489795	0.3372927295918367	206.390243902439	48.0	607.5491499960444	0.8412087376056714	0.6632045653257215	103.20810759122772	2.9165956141315	3.248903725421364	0.33230811128986426	interface
TUM-TCGA-DTFSQVSQ	TUM-TCGA-DTFSQVSQ.tif	TUM	data/raw/crc_val_7k/CRC-VAL-HE-7K/TUM/TUM-TCGA-DTFSQVSQ.tif	180.18913424744892	117.63622050382654	167.02084661989795	36.468401915208695	44.50589994819594	31.566008150924866	154.94873379039117	36.8232268271049	4.90318959536044	0.0999681122448979	56	0.0011160714285714	0.3703762755102041	331.85714285714283	119.0	648.8513044651467	0.8542814883521835	0.7570604778974784	106.65436308562757	2.5178649247947478	2.8509806055914986	0.3331156807967508	interface
